ID,Form,Cost,Health,Damage,Range,KBCount,Speed,Cooldown,HasArea,Traits,Abilities
817,0,1095,1200,500,330,3,12,25.67,T,Alien-Dark,Behemoth_Slayer-Colossus_Slayer-Curse-Warp_Immune
817,1,3975,3500,1450,380,3,12,113.33,T,Alien-Dark,Barrier_Breaker-Behemoth_Slayer-Colossus_Slayer-Conjure-Curse-Resistant-Warp_Immune
818,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Shockwave_Immune-Weaken
819,0,360,850,300,170,1,25,13.33,T,Floating-Red,Freeze_Immune-Resistant-Sage_Slayer-Wave_Immune
819,1,360,850,300,170,1,25,13.33,T,Floating-Red,Freeze_Immune-Resistant-Sage_Slayer-Wave_Immune
820,0,3900,3200,1000,460,5,9,153.33,T,Dark-Traitless,Conjure-Mini_Wave-Wave_Immune-Weaken
820,1,3900,4000,1350,460,5,9,153.33,T,Dark-Traitless,Conjure-Mini_Wave-Wave_Immune-Weaken
821,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Shockwave_Immune-Slow
822,0,690,580,90,250,3,16,26.67,F,Metal,Metal_Killer-Money_Up-Slow
822,1,690,720,115,250,3,16,26.67,F,Metal,Metal_Killer-Money_Up-Slow
823,0,1410,2800,90,130,2,10,19.33,T,Metal,Freeze-Knockback_Immune-Resistant
823,1,1410,3500,90,130,2,10,19.33,T,Metal,Freeze-Knockback_Immune-Resistant
824,0,4650,7500,1900,360,2,15,143.33,T,Floating-Red,Conjure-Multi_Hit-Sage_Slayer-Slow-Resistant-Weaken_Immune
824,1,4650,9000,2500,360,2,15,143.33,T,Floating-Red,Conjure-Multi_Hit-Sage_Slayer-Slow-Resistant-Weaken_Immune
825,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Shockwave_Immune-Weaken
826,0,3150,1900,900,375,3,20,96.67,T,Alien,Dodge-Insane_Damage-Warp_Immune
826,1,3150,1900,900,375,3,20,96.67,T,Alien,Dodge-Insane_Damage-Warp_Immune
827,0,3975,2600,2150,430,4,20,100,T,Angel-Floating,Behemoth_Slayer-Colossus_Slayer-Freeze-Long_Distance-Multi_Hit-Slow-Strong-Wave_Immune-Weaken_Immune
827,1,3975,2600,2150,430,4,20,100,T,Angel-Floating,Behemoth_Slayer-Colossus_Slayer-Freeze-Long_Distance-Multi_Hit-Slow-Strong-Wave_Immune-Weaken_Immune
828,0,1125,2040,960,260,2,6,34,T,Floating,Massive_Damage-Savage_Blow-Slow_Immune
828,1,1125,2550,1200,260,2,6,34,T,Floating,Massive_Damage-Savage_Blow-Slow_Immune
829,0,1200,1440,840,340,5,10,21.33,T,Aku,Multi_Hit-Strengthen-Strong-Surge_Immune
829,1,1200,1800,1050,340,5,10,21.33,T,Aku,Multi_Hit-Strengthen-Strong-Surge_Immune
830,0,4950,7900,3110,350,3,10,103.67,T,Floating,Curse_Immune-Knockback_Immune-Omnistrike-Slow-Strong-Surge_Immune-Toxic_Immune-Weaken_Immune
830,1,4950,9900,3510,350,3,10,103.67,T,Floating,Curse_Immune-Knockback_Immune-Omnistrike-Slow-Strong-Surge_Immune-Toxic_Immune-Weaken_Immune
831,0,900,850,70,295,2,19,32,T,Aku,Massive_Damage
831,1,900,950,83,295,2,19,32,T,Aku,Massive_Damage
832,0,1050,800,400,360,2,15,33.33,T,Red,Massive_Damage
832,1,1050,1000,460,360,2,15,33.33,T,Red,Massive_Damage
833,0,1650,1900,335,140,2,8,23.33,T,Dark,Omnistrike-Resistant
833,1,1650,2100,435,140,2,8,23.33,T,Dark,Omnistrike-Resistant
834,0,1200,500,170,350,4,6,30,T,Dark-Red,Freeze
834,1,1200,600,200,350,4,6,30,T,Dark-Red,Freeze
835,0,900,450,150,270,3,11,33.33,T,Aku-Dark-Red,Long_Distance-Weaken
835,1,900,550,200,270,3,11,33.33,T,Aku-Dark-Red,Long_Distance-Weaken
836,0,4500,1900,1300,450,2,6,133.33,T,Aku-Dark-Red,Explosion-Explosion_Immune-Savage_Blow-Slow-Strong-Surge_Immune-Weaken_Immune
836,1,4500,2200,1600,450,2,6,133.33,T,Aku-Dark-Red,Explosion-Explosion_Immune-Savage_Blow-Slow-Strong-Surge_Immune-Weaken_Immune
837,0,900,1800,580,150,1,13,18.67,T,Aku-Angel-Dark-Relic,Conjure-Curse_Immune-Knockback-Knockback_Immune-Omnistrike-Resistant-Slow_Immune-Surge_Immune
838,1,3450,4600,1650,250,2,9,18.67,T,Aku-Angel-Dark-Relic,Conjure-Curse_Immune-Freeze_Immune-Knockback-Knockback_Immune-Omnistrike-Resistant-Savage_Blow-Slow_Immune-Surge_Immune-Weaken_Immune
838,0,0,0,750,600,1,0,0,T,All,Dodge-Kamikaze-Knockback-Mini_Surge-Shockwave_Immune
839,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Knockback-Mini_Surge-Shockwave_Immune
840,0,4500,2000,600,600,4,12,140,T,Angel-Floating,Explosion-Long_Distance-Massive_Damage-Slow_Immune-Surge_Immune-Survive
840,1,4500,2300,720,600,4,12,140,T,Angel-Floating,Explosion-Long_Distance-Massive_Damage-Slow_Immune-Surge_Immune-Survive
841,0,2700,3500,2400,210,2,14,60,T,Alien-Traitless-Zombie,Curse_Immune-Knockback-Multi_Hit-Restricted_Target-Slow_Immune-Strengthen-Survive-Zombie_Killer
841,1,2700,4500,3000,210,2,14,60,T,Alien-Traitless-Zombie,Curse_Immune-Knockback-Multi_Hit-Restricted_Target-Slow_Immune-Strengthen-Survive-Zombie_Killer
842,0,4275,4500,4000,220,2,12,100,T,Zombie,Freeze_Immune-Massive_Damage-Omnistrike-Zombie_Killer
842,1,4275,5000,4550,220,2,12,100,T,Zombie,Freeze_Immune-Massive_Damage-Omnistrike-Zombie_Killer
843,0,3150,4000,1050,350,2,35,93.33,T,Aku-Dark,Behemoth_Slayer-Freeze_Immune-Knockback-Omnistrike-Resistant-Shield_Pierce-Toxic_Immune
843,1,3150,4800,1350,350,2,35,93.33,T,Aku-Dark,Behemoth_Slayer-Freeze_Immune-Knockback-Omnistrike-Resistant-Shield_Pierce-Toxic_Immune
844,0,4650,3920,2350,430,4,10,133.33,T,Red-Traitless,Curse_Immune-Long_Distance-Multi_Hit-Slow-Slow_Immune-Strong-Surge_Immune
844,1,4650,4900,2950,430,4,10,133.33,T,Red-Traitless,Curse_Immune-Long_Distance-Multi_Hit-Slow-Slow_Immune-Strong-Surge_Immune
845,0,3300,2900,1000,390,3,10,100,T,Angel-Floating-Metal,Critical-Long_Distance-Multi_Hit-Sage_Slayer-Slow_Immune-Survive-Weaken
845,1,3300,3200,1200,390,3,10,100,T,Angel-Floating-Metal,Critical-Long_Distance-Multi_Hit-Sage_Slayer-Slow_Immune-Survive-Weaken
846,0,3900,5500,800,380,3,36,153.33,T,Alien-Dark,Barrier_Breaker-Omnistrike-Strengthen-Strong-Weaken_Immune
846,1,3900,6300,950,380,3,36,153.33,T,Alien-Dark,Barrier_Breaker-Omnistrike-Strengthen-Strong-Weaken_Immune
847,0,1095,1880,240,150,2,11,21.33,T,Alien-Zombie,Resistant-Warp_Immune
847,1,1095,2350,300,150,2,11,21.33,T,Alien-Zombie,Resistant-Warp_Immune
848,0,660,620,170,160,2,10,16.67,T,Red,Slow
848,1,660,620,170,160,2,10,16.67,T,Red,Slow
849,0,585,620,50,220,2,10,17.33,T,Floating,Knockback
849,1,585,460,100,300,3,10,17.33,T,Floating,Knockback
850,0,3975,3500,700,410,4,42,130,T,Angel-Dark-Red,Explosion-Multi_Hit-Slow-Surge_Immune
850,1,3975,4300,900,410,4,42,130,T,Angel-Dark-Red,Explosion-Multi_Hit-Slow-Surge_Immune
851,0,750,780,500,330,2,25,16.67,T,Aku-Relic,Curse_Immune-Insane_Damage-Long_Distance-Multi_Hit-Surge_Immune
851,1,750,780,500,330,2,25,16.67,T,Aku-Relic,Curse_Immune-Insane_Damage-Long_Distance-Multi_Hit-Surge_Immune
852,0,7500,300,140,270,4,7,8.33,F,All,Long_Distance
852,1,7500,300,140,270,4,7,8.33,F,All,Long_Distance
853,0,960,830,460,270,3,8,20.67,F,Dark-Red,Dodge-Massive_Damage
853,1,960,830,460,270,3,8,20.67,F,Dark-Red,Dodge-Massive_Damage
854,0,4800,5500,2100,300,3,4,146.67,T,Alien-Angel-Red,Conjure-Curse-Long_Distance-Multi_Hit-Resistant-Sage_Slayer-Warp_Immune-Weaken
854,1,4800,6200,2700,300,3,4,146.67,T,Alien-Angel-Red,Conjure-Curse-Long_Distance-Multi_Hit-Resistant-Sage_Slayer-Warp_Immune-Weaken
855,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Knockback-Shockwave_Immune
856,0,780,520,320,260,3,8,20.67,F,Alien,Explosion-Freeze
856,1,780,650,410,260,3,8,20.67,F,Alien,Explosion-Freeze
857,0,1125,1120,52,290,2,20,31.33,F,Angel,Savage_Blow-Strong
857,1,1125,1400,65,290,2,20,31.33,F,Angel,Savage_Blow-Strong
858,0,750,560,120,310,3,10,34,T,Aku-Angel,Dodge-Knockback-Wave
858,1,750,700,150,310,3,10,34,T,Aku-Angel,Dodge-Knockback-Wave
859,0,4050,5400,1400,250,2,11,18.67,T,Alien-Floating-Traitless-Zombie,Conjure-Curse_Immune-Explosion_Immune-Freeze_Immune-Knockback-Knockback_Immune-Omnistrike-Resistant-Toxic_Immune-Warp_Immune-Zombie_Killer
859,1,4050,5400,1900,250,2,11,18.67,T,Alien-Floating-Traitless-Zombie,Conjure-Curse_Immune-Explosion_Immune-Freeze_Immune-Knockback-Knockback_Immune-Omnistrike-Resistant-Strengthen-Toxic_Immune-Warp_Immune-Zombie_Killer
860,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Money_Up-Shockwave_Immune-Wave-Zombie_Killer
