ID,Form,Cost,Health,Damage,Range,KBCount,Speed,Cooldown,HasArea,Traits,Abilities
727,1,4425,5400,4500,400,3,16,120,T,Alien-Angel-Red,Colossus_Slayer-Massive_Damage-Multi_Hit-Omnistrike
728,0,4350,4500,200,250,4,18,140,T,Angel,Conjure-Freeze-Omnistrike-Sage_Slayer
728,1,4350,5500,250,250,4,18,140,T,Angel,Conjure-Freeze-Omnistrike-Sage_Slayer
729,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Shockwave_Immune-Weaken
730,0,180,100,2,100,1,5,6.67,F,,
730,1,180,100,2,100,1,5,6.67,F,Red-Traitless,Strong-Weaken
730,2,675,500,240,300,3,10,16,F,Red-Traitless,Behemoth_Slayer-Knockback_Immune-Strong-Weaken
731,0,4500,5000,3600,350,3,12,133.33,F,All,Conjure-Curse_Immune-Freeze_Immune-Insane_Damage-Long_Distance-Multi_Hit-Wave_Immune
731,1,4500,7400,5400,350,3,12,133.33,F,All,Conjure-Curse_Immune-Freeze_Immune-Insane_Damage-Long_Distance-Multi_Hit-Wave_Immune
732,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Knockback-Shockwave_Immune-Slow
733,0,4050,2800,1100,450,5,9,140,T,Floating-Zombie,Conjure-Weaken-Zombie_Killer
733,1,4050,3300,1400,450,5,9,140,T,Floating-Zombie,Conjure-Weaken-Zombie_Killer
734,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Shockwave_Immune-Slow
735,0,1950,470,160,150,1,8,31,T,Dark-Red-Traitless,Knockback_Immune-Strong-Weaken_Immune
735,1,1950,470,160,150,1,8,31,T,Dark-Red-Traitless,Knockback_Immune-Strong-Weaken_Immune
736,0,3300,1400,1100,375,3,8,66.67,T,Zombie,Freeze-Slow_Immune-Zombie_Killer
736,1,3300,1800,1550,425,3,8,66.67,T,Zombie,Freeze-Slow_Immune-Zombie_Killer
737,0,4125,1520,1250,340,5,32,73.33,T,Zombie,Massive_Damage-Zombie_Killer
737,1,4125,2540,2000,340,5,32,73.33,T,Zombie,Curse_Immune-Massive_Damage-Slow_Immune-Zombie_Killer
738,0,4650,5000,1650,400,3,10,133.33,T,Traitless,Conjure-Curse_Immune-Freeze_Immune-Insane_Damage-Long_Distance-Multi_Hit-Surge_Immune
738,1,4650,6900,2100,400,3,10,133.33,T,Traitless,Conjure-Curse_Immune-Freeze_Immune-Insane_Damage-Long_Distance-Multi_Hit-Savage_Blow-Surge_Immune
739,0,0,0,2250,800,1,0,0,T,All,Dodge-Freeze-Kamikaze-Knockback-Shockwave_Immune
740,0,600,400,555,300,2,8,24.33,T,Zombie,Massive_Damage-Soulstrike-Zombie_Killer
740,1,600,400,555,300,2,8,24.33,T,Zombie,Massive_Damage-Soulstrike-Zombie_Killer
741,0,4320,2700,2250,450,4,10,138.67,T,Angel-Floating,Massive_Damage-Slow
741,1,4320,2700,2250,450,4,10,138.67,T,Angel-Floating,Massive_Damage-Slow
742,0,525,360,70,310,3,6,17.67,F,Zombie,Freeze-Zombie_Killer
742,1,525,360,70,310,3,9,17.67,F,Zombie,Freeze-Zombie_Killer
743,0,525,420,80,300,3,10,23.33,F,Floating,Weaken
743,1,525,420,80,300,3,10,23.33,F,Floating,Weaken
744,0,450,400,24,200,3,10,41.33,F,,Critical
744,1,450,400,24,200,3,10,41.33,F,,Critical
745,0,555,1200,150,140,2,10,14,F,Angel,Knockback_Immune-Slow_Immune-Strong
745,1,555,1200,150,140,2,10,14,F,Angel,Knockback_Immune-Slow_Immune-Strong
746,0,4425,2000,1600,435,3,9,120,T,Aku-Traitless,Massive_Damage-Surge_Immune
746,1,4425,2700,2150,435,3,9,120,T,Aku-Traitless,Massive_Damage-Surge_Immune
747,0,4800,6600,1500,390,2,10,146.67,T,Zombie,Freeze_Immune-Omnistrike-Resistant-Savage_Blow-Zombie_Killer
747,1,4800,8800,2000,390,2,10,146.67,T,Zombie,Freeze_Immune-Omnistrike-Resistant-Savage_Blow-Zombie_Killer
748,0,3750,2300,1200,400,3,15,126.67,T,Angel-Floating,Freeze-Long_Distance-Slow_Immune-Strong
748,1,3750,3000,1600,400,3,15,126.67,T,Angel-Floating,Freeze-Long_Distance-Slow_Immune-Strong
749,0,3450,1500,1000,200,6,55,73.33,T,Aku-Red,Massive_Damage-Omnistrike-Shield_Pierce
749,1,3450,2000,1300,200,6,55,73.33,T,Aku-Red,Massive_Damage-Omnistrike-Shield_Pierce
750,0,1080,1400,900,250,3,8,28.67,T,Floating,Weaken
750,1,1080,1800,1200,250,3,8,28.67,T,Floating,Weaken
751,0,975,800,500,250,3,25,28,T,Angel-Floating,Massive_Damage
751,1,975,1000,600,250,3,25,28,T,Angel-Floating,Massive_Damage
752,0,570,680,210,155,2,10,12.67,F,Alien-Red,Strong
752,1,570,680,210,155,2,10,12.67,F,Alien-Red,Strong
753,0,675,700,120,220,3,10,17.33,F,Dark,Dodge-Weaken
753,1,675,700,120,220,3,10,17.33,F,Dark,Dodge-Weaken
754,0,4500,2500,1000,550,5,8,153.33,T,Angel-Dark,Conjure-Knockback-Long_Distance
754,1,4500,3000,1350,550,5,8,153.33,T,Angel-Dark,Conjure-Knockback-Long_Distance-Surge
755,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Knockback-Shockwave_Immune
756,0,3450,5500,3350,190,1,9,80,T,Aku-Angel,Resistant-Shield_Pierce-Weaken
756,1,3450,7500,4400,190,1,9,80,T,Aku-Angel,Resistant-Shield_Pierce-Weaken
757,0,180,100,2,100,1,5,6.67,F,,
757,1,180,100,2,100,1,5,6.67,F,Aku-Zombie,Strong
757,2,375,900,200,180,1,10,15.33,F,Aku-Zombie,Behemoth_Slayer-Strong-Zombie_Killer
758,0,3900,4800,240,280,4,12,100,T,Alien-Relic-Traitless,Curse_Immune-Freeze-Multi_Hit-Slow_Immune-Strong-Warp_Immune
758,1,3900,6000,285,280,4,12,100,T,Alien-Relic-Traitless,Curse_Immune-Freeze-Multi_Hit-Slow_Immune-Strong-Warp_Immune
759,0,4575,2250,2600,430,5,10,116.67,T,Angel,Freeze-Massive_Damage-Weaken_Immune
759,1,4575,2800,3100,430,5,10,116.67,T,Angel,Freeze-Massive_Damage-Weaken_Immune
760,0,5925,5500,3300,500,2,4,153.33,T,Alien-Dark,Conjure-Knockback-Massive_Damage-Sage_Slayer-Slow-Wave_Immune
760,1,5925,7000,4150,500,2,4,153.33,T,Alien-Dark,Conjure-Knockback-Massive_Damage-Sage_Slayer-Slow-Wave_Immune
761,0,0,0,2250,800,1,0,0,T,All,Dodge-Freeze-Kamikaze-Shockwave_Immune
762,0,4950,3200,1360,480,2,8,160,T,Aku-Angel,Counter_Surge-Resistant-Slow
762,1,4950,4000,1700,480,2,8,160,T,Aku-Angel,Counter_Surge-Resistant-Slow
763,0,4200,4000,2100,350,4,5,106.67,T,Angel,Conjure-Knockback_Immune-Long_Distance-Massive_Damage-Multi_Hit
763,1,4200,4000,2100,350,4,5,106.67,T,Angel,Conjure-Knockback_Immune-Long_Distance-Massive_Damage-Multi_Hit
764,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Knockback-Shockwave_Immune
765,0,180,100,2,100,1,5,6.67,F,,
765,1,180,100,2,100,1,5,6.67,F,Dark-Red,Resistant
765,2,330,630,90,100,2,8,14.67,F,Dark-Red,Behemoth_Slayer-Knockback_Immune-Resistant
766,0,90,70,7,125,1,10,5,F,Floating,Dodge
766,1,90,90,9,125,1,10,5,F,Floating,Dodge
767,0,120,200,5,110,3,8,8.67,F,,Freeze_Immune-Slow_Immune
767,1,120,235,6,110,3,8,8.67,F,,Freeze_Immune-Slow_Immune
768,0,3600,1600,750,430,4,7,113.33,T,Aku-Alien,Barrier_Breaker-Long_Distance-Shield_Pierce-Strengthen-Strong-Surge_Immune
768,1,3600,2000,920,430,4,7,113.33,T,Aku-Alien,Barrier_Breaker-Long_Distance-Shield_Pierce-Strengthen-Strong-Surge_Immune
769,0,765,1330,1110,160,1,8,18,T,Angel-Zombie,Freeze-Multi_Hit-Omnistrike-Resistant-Zombie_Killer
769,1,4800,12800,2000,230,2,8,146.67,T,Angel-Zombie,Conjure-Freeze-Multi_Hit-Omnistrike-Resistant-Zombie_Killer
770,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Knockback-Shockwave_Immune-Weaken
771,0,4950,5300,1000,350,4,7,140,T,All,Curse-Curse_Immune-Explosion-Long_Distance-Sage_Slayer-Slow
771,1,4950,6100,1300,350,4,7,140,T,All,Curse-Curse_Immune-Explosion-Long_Distance-Sage_Slayer-Slow
772,0,6450,5950,4345,390,2,3,140,T,Metal,Knockback-Metal_Killer-Resistant-Wave_Immune
772,1,6450,6450,4345,390,2,3,140,T,Metal,Knockback-Metal_Killer-Resistant-Wave_Immune
773,0,1200,1900,120,110,2,14,19.33,T,Dark-Floating,Knockback_Immune-Multi_Hit-Resistant
773,1,1200,2150,120,110,2,14,19.33,T,Dark-Floating,Knockback_Immune-Multi_Hit-Resistant
774,0,4200,3600,2160,450,3,12,133.33,T,Alien-Metal,Conjure-Knockback-Long_Distance-Multi_Hit-Slow-Weaken
774,1,4200,3600,2160,450,3,12,133.33,T,Alien-Metal,Conjure-Freeze-Long_Distance-Metal_Killer-Multi_Hit-Warp_Immune
775,0,0,0,2250,800,1,0,0,T,All,Dodge-Kamikaze-Metal_Killer-Shockwave_Immune
776,0,750,100,100,140,1,20,57.33,F,Floating-Red,Freeze-Mini_Wave
776,1,750,120,112,140,1,20,57.33,F,Floating-Red,Freeze-Mini_Wave
777,0,5250,3200,800,440,2,6,146.67,T,Floating-Red,Savage_Blow-Slow-Surge
777,1,5250,4800,1150,440,2,6,146.67,T,Floating-Red,Savage_Blow-Slow-Surge
778,0,750,680,300,250,3,4,18.67,T,Alien-Floating,Curse-Knockback-Mini_Surge
778,1,4050,3950,1195,400,4,20,133.33,T,Alien-Floating,Curse-Knockback-Mini_Surge-Wave_Immune
779,0,975,1200,550,200,3,18,19,T,Alien-Red-Relic-Zombie,Curse_Immune-Explosion-Explosion_Immune-Freeze-Omnistrike-Strong-Zombie_Killer
779,1,4500,4500,1050,400,5,16,106.67,T,Alien-Red-Relic-Zombie,Curse_Immune-Explosion-Explosion_Immune-Freeze-Omnistrike-Strong-Wave_Shield-Zombie_Killer
780,0,480,850,255,305,3,12,18,T,Aku-Traitless,Curse_Immune-Mini_Wave-Sage_Slayer-Slow-Surge_Immune
780,1,480,850,255,305,3,12,18,T,Aku-Traitless,Curse_Immune-Mini_Wave-Sage_Slayer-Slow-Surge_Immune
781,0,4500,500,150,140,5,4,33.33,F,,
781,1,4500,600,200,1400,1,0,333.33,T,All,Conjure-Knockback_Immune-Shockwave_Immune-Warp_Immune-Weaken
782,0,0,0,2700,1300,1,0,0,T,All,Dodge-Kamikaze-Shockwave_Immune-Weaken
783,0,148,1950,315,250,2,10,66.6,F,Relic-Traitless,Critical-Curse_Immune-Explosion-Savage_Blow-Slow-Surge-Wave-Wave_Immune
783,1,2100,4200,685,450,3,10,199.93,F,Relic-Traitless,Critical-Curse_Immune-Explosion-Savage_Blow-Slow-Surge-Wave-Wave_Immune
784,0,675,540,330,200,5,35,23.33,F,Traitless,Massive_Damage
784,1,675,540,330,200,5,35,23.33,F,Dark,Massive_Damage
785,0,7500,400,100,700,3,10,11,F,,
785,1,7500,400,100,700,3,10,11,F,,
786,0,4500,3500,2100,440,5,15,156.67,T,Floating-Red,Massive_Damage-Wave_Immune
786,1,4500,3500,2100,440,5,15,156.67,T,Angel-Red,Massive_Damage-Wave_Immune
787,0,3750,5000,800,350,4,15,113.33,T,Aku-Angel-Floating-Traitless,Counter_Surge-Curse_Immune-Explosion-Explosion_Immune-Freeze_Immune-Omnistrike-Shield_Pierce-Slow_Immune-Strong-Toxic_Immune-Weaken
787,1,3750,6500,900,350,4,15,113.33,T,Aku-Angel-Floating-Traitless,Counter_Surge-Curse_Immune-Explosion-Explosion_Immune-Freeze_Immune-Omnistrike-Shield_Pierce-Slow_Immune-Strong-Toxic_Immune-Weaken
788,0,540,450,200,160,1,15,36.67,F,Red,Freeze_Immune-Knockback-Knockback_Immune-Slow-Slow_Immune-Warp_Immune-Weaken_Immune
788,1,540,450,200,160,1,15,36.67,F,Alien,Freeze_Immune-Knockback-Knockback_Immune-Slow-Slow_Immune-Warp_Immune-Weaken_Immune
789,0,4650,2300,650,450,3,12,86.67,T,Aku,Critical-Explosion_Immune-Knockback-Shield_Pierce-Slow_Immune-Zombie_Killer
789,1,4650,2600,812,450,3,12,86.67,T,Aku,Critical-Explosion_Immune-Knockback-Shield_Pierce-Slow_Immune-Zombie_Killer
790,0,3900,1800,900,470,4,12,146.67,T,Alien-Red,Behemoth_Slayer-Freeze-Savage_Blow-Strong-Wave_Immune
790,1,3900,2400,1200,470,4,12,146.67,T,Alien-Red,Behemoth_Slayer-Freeze-Savage_Blow-Strong-Wave_Immune
791,0,5250,7600,6400,350,1,7,156.67,T,Aku,Curse_Immune-Freeze_Immune-Knockback_Immune-Massive_Damage-Resistant-Shield_Pierce-Slow_Immune-Toxic_Immune-Warp_Immune-Weaken_Immune
791,1,5250,8500,8000,350,1,7,156.67,T,Aku,Curse_Immune-Freeze_Immune-Knockback_Immune-Massive_Damage-Resistant-Shield_Pierce-Slow_Immune-Toxic_Immune-Warp_Immune-Weaken_Immune
792,0,3900,1800,1250,450,5,9,133.33,T,Alien-Red,Barrier_Breaker-Massive_Damage
792,1,3900,2200,1650,450,5,9,133.33,T,Alien-Red,Barrier_Breaker-Massive_Damage
793,0,4875,5400,1380,380,4,8,150,T,Metal-Zombie,Metal_Killer-Omnistrike-Weaken-Zombie_Killer
793,1,4875,6700,1780,380,4,8,150,T,Metal-Zombie,Metal_Killer-Omnistrike-Weaken-Zombie_Killer
794,0,1200,1200,600,350,2,10,30,T,Alien,Knockback-Savage_Blow-Slow
794,1,1200,1500,750,350,2,10,30,T,Alien,Knockback-Savage_Blow-Slow
795,0,630,680,140,200,3,12,23.33,F,Metal,Metal_Killer
795,1,630,680,140,200,3,12,23.33,F,Metal,Metal_Killer
796,0,600,500,100,200,3,35,23.33,T,Alien,Knockback-Omnistrike
796,1,600,500,100,200,3,35,23.33,T,Alien,Knockback-Omnistrike
797,0,675,480,190,250,3,36,33.33,T,Dark-Floating,Massive_Damage
797,1,675,480,190,250,3,36,33.33,T,Dark-Floating,Massive_Damage
798,0,750,350,100,300,3,8,23.33,T,Red,Freeze-Long_Distance
798,1,750,350,100,300,3,8,23.33,T,Red,Freeze-Long_Distance
799,0,4650,6000,1450,465,4,5,186.67,T,Aku-Zombie,Conjure-Explosion-Freeze-Surge_Immune-Toxic_Immune-Zombie_Killer
799,1,4650,6000,1450,465,4,5,186.67,T,Aku-Zombie,Conjure-Explosion-Freeze-Surge_Immune-Toxic_Immune-Zombie_Killer
