ID,Form,Cost,Health,Damage,Range,KBCount,Speed,Cooldown,HasArea,Traits,Abilities
115,0,510,305,120,250,6,16,14.67,F,Dark,Knockback
115,1,510,350,155,250,6,16,14.67,F,Dark,Knockback
116,0,450,295,48,244,3,10,14.67,F,Dark,Freeze
116,1,450,365,78,244,3,10,14.67,F,Dark,Freeze
117,0,1680,960,420,280,2,7,48,T,Dark,Knockback
117,1,1680,1160,670,280,2,7,48,T,Dark,Knockback
118,0,1545,1400,410,194,3,14,57.33,T,Dark,Slow
118,1,1545,2100,630,194,3,14,57.33,T,Dark,Slow
119,0,4470,1250,1070,370,3,8,103.33,T,Dark,Massive_Damage
119,1,4470,2300,1580,370,3,8,103.33,T,Dark,Massive_Damage
119,2,4470,4600,1580,370,3,8,103.33,T,Dark,Colossus_Slayer-Massive_Damage-Slow_Immune-Weaken
120,0,300,180,1,160,3,11,65.33,F,Non-Metal,Freeze
120,1,300,180,1,160,3,11,65.33,F,Non-Metal,Freeze
120,2,300,180,1,160,3,11,65.33,T,Non-Metal,Freeze
121,0,570,100,85,155,2,34,39.67,F,,Critical
121,1,570,100,85,155,2,34,39.67,F,,Critical
121,2,570,500,85,155,2,34,20,F,,Critical
122,0,1440,699,580,220,2,6,14.67,F,Red,Strong
122,1,1440,699,638,220,2,6,14.67,F,Red,Multi_Hit-Strong
122,2,1440,699,638,250,2,9,14.67,F,Red,Knockback-Strong
123,0,495,255,55,230,3,8,18.27,F,Red,Knockback
123,1,495,404,105,230,3,8,18.27,F,Red,Knockback
123,2,495,808,105,230,3,8,18.27,F,Red,Behemoth_Slayer-Knockback-Resistant-Wave
124,0,4200,1400,676,395,3,16,132,T,Dark-Red,Knockback
124,1,4200,2300,988,395,3,16,132,T,Dark-Red,Knockback
124,2,4200,3200,1300,425,3,16,132,T,Dark-Red,Knockback
125,0,5985,3900,2600,440,2,7,170,T,Alien-Dark,Restricted_Target
125,1,5985,5900,5910,440,2,7,170,T,Alien-Dark,Restricted_Target
125,2,5985,7900,7565,470,2,7,170,T,Alien-Dark,Restricted_Target
126,0,495,445,54,200,4,24,19.2,F,Metal,Slow
126,1,495,844,64,200,4,24,19.2,F,Metal,Slow
126,2,495,844,64,225,4,24,19.2,F,Metal,Slow
127,0,510,150,20,240,5,16,14.67,F,Dark,Freeze
127,1,510,355,49,240,5,16,14.67,F,Dark,Freeze
127,2,510,355,49,240,5,16,14.67,T,Dark,Freeze
128,0,825,390,98,350,3,10,12,T,,Zombie_Killer
128,1,825,390,98,350,3,10,12,T,,Zombie_Killer
128,2,825,390,196,350,3,10,18,T,,Long_Distance-Zombie_Killer
129,0,75,100,8,140,3,10,5,F,,
129,1,75,100,8,140,3,10,5,F,,
129,2,75,150,8,140,3,10,5,F,,Wave_Immune
130,0,4950,1400,900,440,4,8,170,T,Non-Metal,Knockback
130,1,4950,1400,900,440,4,8,170,T,Non-Metal,Knockback
130,2,4950,2100,1350,450,4,8,170,T,Non-Metal,Curse_Immune-Knockback
131,0,148,500,100,310,3,5,66.6,F,,Critical
131,1,148,900,150,310,3,5,66.6,F,,Critical
132,0,2340,999,1280,300,1,8,28.67,F,,
132,1,2340,999,1408,300,1,8,28.67,F,,Multi_Hit
132,2,2340,999,1848,300,1,8,28.67,F,,Multi_Hit-Warp_Immune-Weaken_Immune
133,0,666,500,150,350,3,10,16,T,,
133,1,666,500,150,350,3,10,16,T,,
133,2,666,500,150,350,3,10,16,T,,
134,0,1170,770,320,330,3,5,17.33,T,Angel-Dark,Resistant
134,1,4875,11600,1800,360,3,5,173.33,T,Angel-Dark,Resistant
134,2,4875,14500,2250,380,3,5,173.33,T,Angel-Dark,Resistant-Weaken_Immune
135,0,832,555,240,200,3,4,15.33,T,Angel-Floating,Knockback
135,1,5850,1600,2350,850,4,54,140,T,Angel-Floating,Knockback
135,2,5850,1600,3350,850,4,54,140,T,Angel-Floating,Freeze-Knockback
135,3,4500,2000,3350,850,4,54,140,T,Angel-Floating,Freeze-Knockback-Omnistrike-Sage_Slayer-Wave
136,0,900,720,306,280,3,10,13.33,T,Angel-Red,Freeze
136,1,3600,3200,750,405,4,44,66.67,T,Angel-Red,Freeze
136,2,3600,4000,1150,435,4,48,66.67,T,Angel-Red,Freeze
137,0,750,900,400,320,3,14,12.67,T,Angel-Dark,Massive_Damage
137,1,5925,5800,4800,450,2,4,160,T,Angel-Dark,Massive_Damage
137,2,5925,6800,4800,485,2,4,160,T,Angel-Dark,Massive_Damage-Multi_Hit
137,3,750,1100,400,320,3,19,12.67,T,Angel-Dark,Massive_Damage-Omnistrike-Survive
138,0,600,450,250,280,3,8,16,T,Angel-Metal,Slow
138,1,4800,2200,2400,425,4,7,150,T,Angel-Metal,Slow
138,2,4800,2800,3000,455,4,7,150,T,Angel-Metal,Slow
138,3,600,800,250,280,3,8,16,T,Angel-Metal,Metal_Killer-Slow
139,0,750,450,70,300,3,9,13.33,F,,
139,1,750,450,70,300,3,9,13.33,F,,
139,2,750,450,70,300,3,9,13.33,F,,Wave
140,0,870,400,155,160,5,36,11,T,,
140,1,870,400,155,160,5,36,11,T,,
141,0,1165,100,3,540,2,8,74.4,F,All,Freeze
141,1,1165,100,3,540,2,8,74.4,F,All,Freeze
142,0,540,240,30,160,1,7,19.33,F,,,
142,1,540,240,30,160,1,7,19.33,F,,,
143,0,4350,1050,1055,435,3,6,130,T,Dark-Floating,Knockback-Slow
143,1,4350,2250,2005,435,3,6,130,T,Dark-Floating,Knockback-Slow
143,2,4350,2850,2255,460,3,12,130,T,Dark-Floating,Knockback-Slow
144,0,990,1000,64,350,2,5,34.67,F,,Wave
144,1,990,1000,64,350,2,5,34.67,F,,Wave
144,2,990,1000,216,360,2,5,34.67,F,,Wave
145,0,645,310,80,290,3,9,15.33,F,Dark,Slow
145,1,645,360,93,290,3,9,15.33,F,Dark,Slow
145,2,645,460,106,320,3,9,15.33,F,Dark,Slow
146,0,570,335,46,310,3,6,17.33,F,Angel,Knockback
146,1,570,398,66,310,3,6,17.33,F,Angel,Knockback
146,2,570,796,132,310,3,6,17.33,F,Angel,Knockback
147,0,510,605,77,295,3,8,15.33,F,Dark,Knockback
147,1,510,750,107,295,3,15,15.33,F,Dark,Knockback
147,2,510,895,137,345,3,10,15.33,F,Dark,Knockback
148,0,315,450,32,120,1,8,12.67,F,Angel,Resistant
148,1,315,750,54,120,1,8,12.67,F,Angel,Resistant
148,2,315,1050,60,120,1,8,12.67,F,Angel,Resistant
149,0,540,320,270,190,4,4,12.67,F,Floating,Strong-Survive
149,1,540,380,330,190,4,4,12.67,F,Floating,Strong-Survive
149,2,540,570,330,250,4,6,12.67,T,Floating,Strong-Survive
150,0,825,1250,660,220,3,8,19.33,T,Angel,Freeze
150,1,825,1250,710,220,3,8,19.33,T,Angel,Freeze
150,2,825,1250,710,250,3,8,16.33,T,Angel,Freeze
151,0,1365,1350,505,220,2,6,28,T,Dark,Massive_Damage
151,1,1365,1550,715,220,2,6,28,T,Dark,Massive_Damage
151,2,1365,1950,925,270,4,6,28,T,Dark,Massive_Damage
152,0,1155,510,240,355,3,7,16,T,,
152,1,1155,615,340,355,3,7,16,T,,
152,2,1155,825,490,355,3,7,16,T,Relic,Curse_Immune-Strong
153,0,1200,620,330,330,3,11,26.67,T,Angel,Slow
153,1,1200,720,400,330,3,11,26.67,T,Angel,Slow
153,2,1200,1080,600,330,3,11,26.67,T,Angel,Barrier_Breaker-Slow
154,0,660,570,73,190,3,9,19.33,F,Metal,Freeze
154,1,660,670,83,190,3,9,19.33,F,Metal,Freeze
154,2,660,870,83,215,3,9,19.33,F,Metal,Freeze
155,0,900,500,220,340,3,7,20,T,,
155,1,900,900,26,160,3,14,20,T,,Wave
156,0,330,180,15,150,3,9,9.67,F,Dark,Strong
156,1,1125,230,155,210,2,4,12.67,T,Dark,Strong
157,0,225,565,70,125,3,5,18.67,T,Angel,Resistant
157,1,225,565,70,125,3,5,18.67,T,Angel,Resistant
158,0,5475,2780,955,405,3,13,153.33,T,Dark,Knockback-Strong
158,1,5475,3340,1622,405,3,13,153.33,T,Dark,Knockback-Strong
158,2,5475,4460,1622,405,3,18,153.33,T,Dark,Knockback-Strong
158,3,5475,5000,1622,445,3,18,140,T,Dark,Knockback-Mini_Wave-Strong
159,0,4125,1520,1100,325,5,27,73.33,T,Angel,Massive_Damage
159,1,4125,2540,1800,325,5,27,73.33,T,Angel,Massive_Damage
159,2,4125,2540,2500,355,5,27,73.33,T,Angel,Massive_Damage
160,0,1875,1400,530,315,4,7,63.33,T,Angel,Strong
160,1,1875,1900,600,315,4,7,63.33,T,Angel,Strong
160,2,1875,2400,600,340,4,12,63.33,T,Angel,Strong
161,0,3300,400,300,680,2,32,128,T,Metal,Knockback
161,1,3300,900,420,680,2,32,128,T,Metal,Knockback
161,2,3300,1400,420,780,2,32,128,T,Metal,Knockback
162,0,2175,1200,1300,290,3,7,43.33,T,Red,Strong
162,1,2175,1200,1300,290,3,7,43.33,T,Red,Strong
163,0,1800,500,750,285,3,7,43.33,T,,
163,1,1800,500,750,285,3,7,43.33,T,,
164,0,2025,600,800,295,2,7,43.33,T,,
164,1,2025,600,800,295,2,7,43.33,T,,
165,0,1950,550,830,290,3,7,43.33,T,,
165,1,1950,550,830,290,3,7,43.33,T,,
166,0,1875,550,780,295,3,7,43.33,T,,
166,1,1875,550,780,295,3,7,43.33,T,,
167,0,120,150,12,150,3,5,6.67,F,,
167,1,225,400,6,120,1,5,10,T,,
168,0,4500,500,150,140,5,5,33.33,F,,
168,1,4500,1100,333,750,1,4,333.33,T,All,Slow
168,2,4500,1100,333,1250,1,4,333.33,T,All,Slow
169,0,4500,500,150,140,5,4,33.33,F,,
169,1,4500,1200,50,450,1,4,333.33,F,Metal,Knockback-Wave
169,2,4500,1200,50,450,1,4,333.33,F,,Critical-Wave
170,0,4500,500,150,140,5,3,33.33,F,,
170,1,4500,1200,7300,620,1,4,333.33,F,,Critical
170,2,4500,1200,7300,720,1,4,333.33,F,,Critical
171,0,4500,500,150,140,5,3,33.33,F,,
171,1,4500,1200,11,940,1,4,333.33,T,All,Freeze
171,2,4500,1200,11,940,1,4,333.33,T,All,Freeze-Weaken
172,0,4350,1200,920,551,2,5,176.67,T,All,Slow
172,1,4350,1200,920,551,2,5,176.67,T,All,Slow
172,2,4350,1600,1380,551,2,5,176.67,T,All,Curse_Immune-Slow
173,0,1140,1,488,401,1,7,23.33,F,,
173,1,1140,2,688,401,1,7,23.33,F,,
173,2,1140,2,688,401,1,7,16.67,F,,
174,0,4200,8,1220,491,1,6,93.33,T,,
174,1,4200,10,1620,491,1,6,93.33,T,,
174,2,4200,10,1620,551,1,6,93.33,T,,
175,0,450,300,140,140,4,9,11.33,T,Red,Resistant
175,1,450,300,140,140,4,9,11.33,T,Red,Resistant
176,0,630,420,180,340,3,8,15.33,F,,
176,1,630,420,180,340,3,8,15.33,F,,
177,0,6600,5500,1345,395,2,4,165.33,T,Angel,Knockback-Slow-Slow_Immune
177,1,6600,8200,2625,395,2,4,165.33,T,Angel,Knockback-Slow-Slow_Immune
177,2,6600,13600,3500,410,2,4,165.33,T,Angel,Barrier_Breaker-Knockback-Slow-Slow_Immune
177,3,6600,14800,5600,410,2,4,165.33,T,Alien-Angel,Barrier_Breaker-Knockback-Long_Distance-Multi_Hit-Slow-Slow_Immune
178,0,105,100,8,140,1,8,5,F,,
178,1,1875,1030,280,155,1,7,27.67,T,,
179,0,450,450,84,190,2,25,12.0,T,Floating,Resistant
179,1,450,450,84,190,2,25,12.0,T,Floating,Resistant
179,2,450,600,84,190,2,25,12.0,T,Floating,Money_Up-Resistant
180,0,4320,1220,1265,430,5,9,113.33,T,Floating,Massive_Damage
180,1,4320,2450,2530,430,5,9,113.33,T,Floating,Massive_Damage
180,2,4320,2450,2530,460,5,9,113.33,T,Floating,Massive_Damage-Weaken_Immune
181,0,600,180,40,340,3,8,16.33,F,Floating,Freeze
181,1,600,180,40,340,3,8,16.33,F,Floating,Freeze
182,0,570,330,160,350,2,15,17,T,,
182,1,570,330,160,350,2,15,17,T,,
183,0,510,390,60,320,4,24,18,F,,Money_Up
183,1,510,390,60,320,4,24,18,F,,Money_Up
183,2,510,390,180,320,4,24,18,F,,Money_Up-Multi_Hit
184,0,990,350,60,440,2,28,43.33,T,Alien,Massive_Damage
184,1,990,350,60,440,2,28,43.33,T,Alien,Massive_Damage
185,0,2550,1500,400,295,3,8,90,F,Metal,Critical-Resistant
185,1,2550,2000,600,295,3,8,90,F,Metal,Critical-Resistant
185,2,2550,2500,600,345,3,12,90,F,Metal,Critical-Resistant
186,0,3750,1400,700,410,4,27,70,T,Dark-Red,Freeze
186,1,3750,1600,920,410,4,27,70,T,Dark-Red,Freeze
187,0,2850,4600,1800,210,2,10,46.67,F,Angel,Resistant
187,1,2850,6700,2150,210,2,10,46.67,F,Angel,Resistant
187,2,2850,7800,2150,210,2,10,46.67,F,Angel,Dodge-Multi_Hit-Resistant
188,0,5700,1200,980,690,3,14,136.67,T,Dark,Strong
188,1,5700,1500,1280,690,3,14,136.67,T,Dark,Strong
188,2,5700,1500,1580,690,3,14,136.67,T,Aku-Dark,Slow-Strong
189,0,1170,500,240,351,3,10,20.67,T,Angel,Knockback
189,1,1170,600,340,351,3,10,20.67,T,Angel,Knockback
190,0,810,320,150,360,2,10,24.67,T,Dark-Red,Knockback-Slow
190,1,810,470,200,360,2,10,24.67,T,Dark-Red,Knockback-Slow
191,0,480,200,54,260,2,8,27.33,F,Non-Metal,Slow
191,1,480,200,54,260,2,8,27.33,F,Non-Metal,Slow
191,2,480,200,162,260,2,8,27.33,F,Non-Metal,Multi_Hit-Slow
192,0,148,350,90,150,3,4,66.6,F,Non-Metal,Weaken
192,1,148,550,140,150,3,4,66.6,F,Non-Metal,Weaken
193,0,148,300,100,150,3,4,66.6,F,Non-Metal,Weaken
193,1,148,500,150,150,3,4,66.6,F,Non-Metal,Weaken
194,0,4860,3000,1500,430,3,13,146.67,T,Alien,Freeze-Weaken_Immune
194,1,4860,3000,1500,430,3,13,146.67,T,,Strengthen-Wave_Immune-Weaken_Immune
194,2,4860,3000,1500,430,3,13,146.67,T,Alien,Strong-Wave_Immune-Weaken_Immune
195,0,5925,5700,2000,445,2,7,153.33,T,Alien-Dark,Resistant-Survive
195,1,5925,5700,2000,445,2,7,153.33,T,Alien,Knockback-Weaken
195,2,5925,5700,2000,445,2,7,153.33,T,Alien,Massive_Damage-Slow
196,0,5520,3950,2500,440,5,12,156.67,T,Alien-Floating,Massive_Damage
196,1,5520,3950,2500,440,5,12,156.67,T,Alien-Angel,Massive_Damage
196,2,5520,3950,2500,440,5,12,156.67,T,Alien-Relic,Curse_Immune-Massive_Damage
197,0,525,380,50,365,3,6,16.67,F,Alien,Slow
197,1,525,440,60,365,3,6,16.67,F,Alien,Slow
197,2,525,560,60,365,3,12,16.67,F,Alien,Slow
198,0,510,350,30,310,3,8,20.67,F,Non-Metal,Weaken-Zombie_Killer
198,1,510,410,38,310,3,8,20.67,F,Non-Metal,Weaken-Zombie_Killer
198,2,510,530,46,310,3,8,20.67,F,Non-Metal,Weaken-Zombie_Killer
199,0,990,950,460,270,4,12,28.67,T,Alien,Freeze-Survive
199,1,990,1100,580,270,4,12,28.67,T,Alien,Freeze-Survive
199,2,990,1550,580,270,4,12,28.67,T,Alien,Freeze-Survive
