ID,Form,Cost,Health,Damage,Range,KBCount,Speed,Cooldown,HasArea,Traits,Abilities
533,1,6300,2700,4000,600,3,21,66.67,T,Alien-Zombie,Long_Distance-Restricted_Target-Zombie_Killer
533,2,6300,2700,4000,600,3,21,66.67,T,Alien-Relic,Curse_Immune-Long_Distance-Restricted_Target
534,0,4425,19000,630,250,2,8,140,T,,Multi_Hit-Toxic_Immune-Warp_Immune
534,1,4425,25000,840,250,2,8,140,T,,Multi_Hit-Toxic_Immune-Warp_Immune
534,2,4425,25000,840,250,2,8,140,T,,Knockback_Immune-Multi_Hit-Slow_Immune-Toxic_Immune-Warp_Immune
535,0,3900,1900,950,350,4,15,80,T,Angel-Floating-Red,Strong-Weaken
535,1,3900,2500,1250,350,4,15,80,T,Angel-Floating-Red,Strong-Weaken
536,0,3900,1650,950,500,5,5,120,T,Alien,Barrier_Breaker-Freeze-Long_Distance
536,1,3900,2200,1250,500,5,5,120,T,Alien,Barrier_Breaker-Freeze-Long_Distance
537,0,4350,1950,1300,450,6,16,133.33,T,Dark-Metal,Knockback-Knockback_Immune-Long_Distance-Slow
537,1,4350,2600,1750,450,6,16,133.33,T,Dark-Metal,Knockback-Knockback_Immune-Long_Distance-Slow
538,0,450,600,150,140,3,12,14.0,F,Floating,Dodge
538,1,450,600,150,140,3,12,14.0,F,Floating,Dodge
539,0,900,300,153,325,3,18,24,T,Dark,Long_Distance-Strong-Wave_Immune
539,1,900,400,204,325,3,18,24,T,Dark,Long_Distance-Strong-Wave_Immune
539,2,900,600,255,325,3,18,24,T,Aku-Dark,Long_Distance-Strong-Surge_Immune-Wave_Immune
540,0,975,300,700,170,2,10,20,T,,Barrier_Breaker-Warp_Immune
540,1,975,300,700,170,2,10,20,T,,Barrier_Breaker-Warp_Immune
541,0,1950,800,175,150,1,6,31.33,T,Non-Metal,Knockback
541,1,1950,800,175,150,1,6,31.33,T,Non-Metal,Knockback
542,0,525,400,100,350,3,7,17.67,F,,
542,1,525,400,100,350,3,7,17.67,F,,
543,0,4800,2900,1000,400,5,10,133.33,T,All,Curse-Curse_Immune-Long_Distance-Surge-Surge_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
543,1,4800,4600,1000,400,5,10,133.33,T,All,Curse-Curse_Immune-Long_Distance-Surge-Surge_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
544,0,4050,3000,1000,400,7,15,126.67,T,Metal,Barrier_Breaker-Critical-Insane_Resistance-Long_Distance-Multi_Hit-Survive-Zombie_Killer
544,1,4050,3000,1000,400,7,15,126.67,T,Metal,Barrier_Breaker-Critical-Insane_Resistance-Long_Distance-Multi_Hit-Survive-Zombie_Killer
545,0,675,270,160,360,2,9,23.33,T,Angel,Freeze_Immune-Long_Distance-Massive_Damage-Weaken_Immune
545,1,675,360,210,360,2,9,23.33,T,Angel,Freeze_Immune-Long_Distance-Massive_Damage-Weaken_Immune
545,2,675,460,580,360,2,9,20,T,Angel-Floating,Curse_Immune-Freeze_Immune-Long_Distance-Massive_Damage-Weaken_Immune
546,0,4500,500,150,140,5,4,33.33,F,,
546,1,4500,1200,3600,475,1,4,233.33,T,Non-Metal,Curse-Curse_Immune-Multi_Hit
546,2,4500,1800,3600,475,1,4,233.33,T,Non-Metal,Curse-Curse_Immune-Multi_Hit-Surge_Immune
547,0,5250,1500,1150,350,5,6,166.67,T,All,Eva_Killer-Long_Distance-Resistant-Slow-Surge-Surge_Immune
547,1,5250,1500,1150,350,5,6,166.67,T,All,Eva_Killer-Long_Distance-Resistant-Slow-Surge-Surge_Immune
548,0,3675,2100,870,500,3,6,186.67,T,Dark,Freeze_Immune-Knockback-Massive_Damage-Mini_Wave
548,1,3675,2100,870,500,3,6,186.67,T,Dark,Freeze_Immune-Knockback-Massive_Damage-Mini_Wave
549,0,3825,1500,2000,500,1,5,266.67,T,Floating,Dodge-Long_Distance-Massive_Damage-Slow-Surge
549,1,3825,1500,2000,500,1,5,266.67,T,Floating,Dodge-Long_Distance-Massive_Damage-Slow-Surge
550,0,3900,2400,1111,400,2,4,200,T,Angel,Freeze-Massive_Damage-Omnistrike-Surge
550,1,3900,2400,1111,400,2,4,200,T,Angel,Freeze-Massive_Damage-Omnistrike-Surge
551,0,3750,2250,1600,450,3,4,183.33,T,Alien,Long_Distance-Massive_Damage-Surge-Warp_Immune-Weaken
551,1,3750,2250,1600,450,3,4,183.33,T,Alien,Long_Distance-Massive_Damage-Surge-Warp_Immune-Weaken
552,0,675,500,220,250,3,9,18.33,F,Dark,Massive_Damage-Resistant
552,1,675,500,220,350,3,9,18.33,F,Dark,Massive_Damage-Resistant
553,0,720,520,200,280,3,6,23.33,F,Alien-Angel-Zombie,Curse-Freeze_Immune-Long_Distance-Warp_Immune
553,1,720,520,200,280,3,6,23.33,F,Alien-Angel-Zombie,Curse-Freeze_Immune-Long_Distance-Warp_Immune
553,2,720,1040,200,320,3,6,23.33,T,Alien-Angel-Relic-Zombie,Curse-Curse_Immune-Freeze_Immune-Long_Distance-Warp_Immune-Zombie_Killer
554,0,4050,4000,200,375,3,8,120,T,Relic,Curse_Immune-Slow-Surge
554,1,4050,4000,200,375,3,8,120,T,Relic,Curse_Immune-Slow-Surge
554,2,4050,5200,300,405,3,8,100,T,Aku-Relic,Behemoth_Slayer-Curse-Curse_Immune-Slow-Strong-Surge-Surge_Immune
555,0,4650,2400,1200,450,4,8,150,T,All,Knockback-Long_Distance-Slow
555,1,4650,3200,1500,450,4,8,150,T,All,Knockback-Long_Distance-Slow
556,0,900,675,305,275,3,12,30,T,Dark,Freeze_Immune-Long_Distance-Massive_Damage
556,1,900,900,410,275,3,12,30,T,Dark,Freeze_Immune-Long_Distance-Massive_Damage
556,2,2700,1800,515,350,3,12,53.33,T,Angel-Dark,Knockback_Immune-Long_Distance-Massive_Damage
557,0,450,420,190,220,3,10,20.0,F,,Money_Up
557,1,450,550,250,220,3,10,20.0,F,,Money_Up
558,0,1050,1500,1,120,1,4,70,F,All,Freeze_Immune-Knockback-Knockback_Immune-Slow_Immune-Warp_Immune
558,1,1050,1500,1,120,1,4,70,F,All,Freeze_Immune-Knockback-Knockback_Immune-Slow_Immune-Warp_Immune
559,0,4350,15000,1200,200,10,30,133.33,T,All,Multi_Hit-Omnistrike-Wave_Shield-Weaken
559,1,4350,15000,1200,200,10,30,133.33,T,All,Multi_Hit-Omnistrike-Wave_Shield-Weaken
559,2,4350,20000,1200,200,10,30,133.33,T,All,Freeze_Immune-Multi_Hit-Omnistrike-Warp_Immune-Wave_Shield-Weaken
560,0,3750,1950,840,375,2,18,86.67,T,Dark-Floating,Knockback_Immune-Long_Distance-Massive_Damage
560,1,3750,2550,1110,375,2,18,86.67,T,Dark-Floating,Knockback_Immune-Long_Distance-Massive_Damage
561,0,1170,1020,460,260,3,12,33.33,T,Red,Long_Distance-Massive_Damage
561,1,1170,1350,610,260,3,12,33.33,T,Red,Long_Distance-Massive_Damage
562,0,495,840,260,200,3,9,13.67,F,Alien,Dodge
562,1,495,840,260,200,3,9,13.67,F,Alien,Dodge
563,0,6300,2700,4000,600,3,21,66.67,T,Dark-Floating,Long_Distance-Restricted_Target
563,1,6300,2700,4000,600,3,21,66.67,T,Angel-Floating,Long_Distance-Restricted_Target
563,2,6300,2700,4000,600,3,21,66.67,T,Angel-Floating,Long_Distance-Restricted_Target-Strong
564,0,4500,500,150,140,5,4,33.33,F,,
564,1,4500,1200,1000,650,1,4,333.33,T,,Surge
564,2,4500,1200,1000,650,1,4,333.33,T,,Surge
565,0,330,250,8,140,1,10,14,F,Traitless,Dodge
565,1,330,250,8,140,1,10,14,F,Traitless,Dodge
565,2,330,300,8,140,1,18,14,F,Traitless,Dodge
566,0,1080,700,480,325,3,12,32,T,Traitless,Long_Distance-Slow-Wave_Immune
566,1,1080,700,480,325,3,12,32,T,Traitless,Long_Distance-Slow-Wave_Immune
566,2,1080,700,480,325,3,12,32,T,Traitless,Behemoth_Slayer-Long_Distance-Slow-Wave_Immune
567,0,540,100,8,100,1,1,26.67,F,,
567,1,540,1080,108,140,2,10,14.67,T,Traitless,Strong
567,2,540,1080,108,140,2,10,14.67,T,Traitless,Savage_Blow-Strong
568,0,4200,1200,2800,175,5,44,100,T,Relic,Curse_Immune-Massive_Damage-Surge_Immune
568,1,4200,1500,3500,175,5,44,100,T,Relic,Curse_Immune-Massive_Damage-Surge_Immune
568,2,4200,1800,3500,175,5,44,100,T,Relic,Curse_Immune-Explosion_Immune-Insane_Damage-Sage_Slayer-Surge_Immune
569,0,1155,2280,380,150,2,8,24.67,T,,Warp_Immune-Wave-Wave_Immune
569,1,3870,5670,1410,230,2,8,86.67,T,Alien,Barrier_Breaker-Resistant-Warp_Immune-Wave-Wave_Immune
569,2,3870,7070,1810,230,2,8,86.67,T,Alien,Barrier_Breaker-Resistant-Warp_Immune-Wave-Wave_Immune
570,0,5610,3600,1398,445,3,9,153.33,T,Alien-Zombie,Barrier_Breaker-Knockback-Slow-Zombie_Killer
570,1,5610,3600,1398,445,3,9,153.33,T,Alien-Zombie,Barrier_Breaker-Knockback-Slow-Zombie_Killer
570,2,5610,3600,1398,445,3,9,153.33,T,Alien-Zombie,Barrier_Breaker-Knockback-Slow-Zombie_Killer
571,0,3675,7500,750,230,3,63,100,T,Angel,Knockback-Resistant
571,1,3675,7500,750,230,3,63,100,T,Angel,Knockback-Resistant
572,0,2190,4000,2800,400,4,20,153.33,T,Dark-Red-Zombie,Restricted_Target-Zombie_Killer
572,1,2190,4000,2800,400,4,20,153.33,T,Dark-Red-Zombie,Restricted_Target-Zombie_Killer
573,0,4050,2500,600,450,5,25,140,T,Metal,Critical-Freeze-Long_Distance
573,1,4050,2500,600,450,5,25,140,T,Metal,Critical-Freeze-Long_Distance
574,0,4125,3600,1050,350,4,17,90,T,Floating,Massive_Damage-Strengthen
574,1,4125,3600,1050,350,4,17,90,T,Floating,Massive_Damage-Strengthen
575,0,4275,4000,1980,415,4,8,150,T,Alien-Floating-Zombie,Barrier_Breaker-Multi_Hit-Omnistrike-Strong-Warp_Immune-Zombie_Killer
575,1,4275,4000,1980,415,4,8,150,T,Alien-Floating-Zombie,Barrier_Breaker-Multi_Hit-Omnistrike-Strong-Warp_Immune-Zombie_Killer
576,0,1260,2800,120,110,2,18,25.33,T,Angel,Knockback_Immune-Multi_Hit-Resistant-Slow_Immune
576,1,1260,2800,120,110,2,18,25.33,T,Angel,Knockback_Immune-Multi_Hit-Resistant-Slow_Immune
577,0,570,570,200,300,3,9,16.67,F,Dark,Strong
577,1,570,570,200,300,3,9,16.67,F,Dark,Strong
578,0,555,700,500,225,4,11,16.33,F,Angel,Multi_Hit-Strong-Toxic_Immune
578,1,555,700,500,225,4,11,16.33,F,Angel,Multi_Hit-Strong-Toxic_Immune
579,0,585,660,72,275,3,10,15.67,F,Floating,Strong-Wave_Immune
579,1,585,660,72,275,3,10,15.67,F,Floating,Strong-Wave_Immune
580,0,870,510,355,300,3,8,23.33,T,Alien,Barrier_Breaker-Long_Distance-Strong
580,1,870,510,355,300,3,8,23.33,T,Alien,Barrier_Breaker-Long_Distance-Strong
581,0,360,20000,280,140,1,84,13.67,F,,Freeze_Immune-Kamikaze-Knockback_Immune-Slow_Immune-Surge_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
581,1,360,20000,280,140,1,84,13.67,F,,Freeze_Immune-Kamikaze-Knockback_Immune-Slow_Immune-Surge_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
582,0,3900,1500,900,460,3,12,140,T,Angel-Red,Massive_Damage-Multi_Hit-Savage_Blow
582,1,3900,2000,1125,460,3,12,140,T,Angel-Red,Massive_Damage-Multi_Hit-Savage_Blow
583,0,3900,4300,1800,350,3,10,153.33,T,Angel-Red,Multi_Hit-Resistant-Wave_Shield
583,1,3900,5700,2400,350,3,10,153.33,T,Angel-Red,Multi_Hit-Resistant-Wave_Shield
584,0,3585,3800,975,300,2,8,76.67,T,Red,Resistant-Strengthen-Wave_Immune
584,1,3585,4800,1300,300,2,8,76.67,T,Red,Resistant-Strengthen-Wave_Immune
584,2,3585,4800,1300,300,2,8,76.67,T,Aku-Red,Resistant-Strengthen-Wave_Immune
585,0,825,1000,777,200,2,4,23.33,T,All,Omnistrike-Resistant-Wave_Immune-Zombie_Killer
585,1,5400,7000,2310,320,3,7,160,T,All,Mini_Wave-Omnistrike-Resistant-Wave_Immune-Zombie_Killer
586,0,4500,2400,2100,551,4,5,170.0,T,All,Freeze-Knockback-Slow-Weaken
586,1,4500,3200,2700,551,4,5,170.0,T,All,Freeze-Knockback-Slow-Weaken
587,0,4500,1950,1500,550,4,7,140,T,Dark-Red,Long_Distance-Massive_Damage
587,1,4500,2600,2000,550,4,7,140,T,Dark-Red,Long_Distance-Massive_Damage
588,0,4260,3000,1530,330,4,10,100,T,Floating-Red,Dodge-Multi_Hit-Wave
588,1,4260,4000,2010,330,4,10,100,T,Floating-Red,Dodge-Multi_Hit-Wave
589,0,148,500,70,310,3,5,66.6,F,,Critical-Mini_Wave
589,1,148,900,100,310,3,5,66.6,F,,Critical-Mini_Wave
589,2,148,1300,100,310,3,5,66.6,F,,Critical-Mini_Wave-Shield_Pierce
590,0,3900,2100,1300,425,4,11,133.33,T,Traitless,Freeze-Long_Distance-Strong
590,1,3900,2800,1700,425,4,11,133.33,T,Traitless,Freeze-Long_Distance-Strong
591,0,1230,1900,350,250,2,10,27.33,T,Zombie,Resistant-Zombie_Killer
591,1,1230,2500,450,250,2,10,27.33,T,Zombie,Resistant-Zombie_Killer
592,0,510,800,200,210,3,8,13.67,F,Dark,Dodge
592,1,510,800,200,210,3,8,13.67,F,Dark,Dodge
593,0,525,870,225,125,2,20,13.67,F,Metal,Dodge
593,1,525,870,225,125,2,20,13.67,F,Metal,Dodge
594,0,2010,2000,750,370,3,8,60,T,Zombie,Insane_Damage-Omnistrike-Zombie_Killer
594,1,2010,2000,750,370,3,8,60,T,Zombie,Insane_Damage-Omnistrike-Zombie_Killer
594,2,2010,2000,750,370,3,8,60,T,Zombie,Dodge-Insane_Damage-Omnistrike-Survive-Zombie_Killer
595,0,6150,4500,2484,460,3,5,160,T,Metal,Knockback-Slow-Wave_Immune
595,1,6150,4500,2484,460,3,5,160,T,Metal,Knockback-Slow-Wave_Immune
595,2,6150,4500,2484,460,3,5,160,T,Aku-Metal,Knockback-Slow-Wave_Immune
596,0,4200,3600,1575,325,4,18,100,T,Floating-Red,Massive_Damage-Multi_Hit-Omnistrike-Slow_Immune
596,1,4200,3600,1575,325,4,18,100,T,Floating-Red,Freeze_Immune-Massive_Damage-Multi_Hit-Omnistrike
597,0,3900,3000,1910,400,3,14,106.67,T,,Barrier_Breaker-Freeze_Immune-Knockback_Immune-Long_Distance-Savage_Blow-Slow_Immune-Weaken_Immune
597,1,3900,3000,1910,400,3,14,106.67,T,,Barrier_Breaker-Freeze_Immune-Knockback_Immune-Long_Distance-Savage_Blow-Slow_Immune-Weaken_Immune
598,0,1020,1200,600,180,2,25,20,T,Dark-Metal,Knockback-Resistant
598,1,4500,3600,1960,480,2,17,153.33,T,Dark-Metal,Critical-Knockback-Resistant
599,0,900,1000,550,350,3,17,23.33,T,,Mini_Wave-Multi_Hit
599,1,4050,2000,1620,450,3,18,93.33,T,,Mini_Wave-Multi_Hit
