ID,Form,Cost,Health,Damage,Range,KBCount,Speed,Cooldown,HasArea,Traits,Abilities
435,0,4200,2100,2900,345,2,32,60,T,,Barrier_Breaker-Curse_Immune-Freeze_Immune-Knockback_Immune-Slow_Immune-Warp_Immune-Wave_Immune-Weaken_Immune-Zombie_Killer
435,1,4200,2100,2900,345,2,32,60,T,,Barrier_Breaker-Curse_Immune-Freeze_Immune-Knockback_Immune-Slow_Immune-Warp_Immune-Wave_Immune-Weaken_Immune-Zombie_Killer
436,0,4500,500,150,140,5,4,33.33,F,,
436,1,4500,1800,2400,500,1,4,333.33,T,,Curse_Immune-Freeze_Immune-Knockback_Immune-Long_Distance-Multi_Hit-Slow_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
436,2,2250,1800,2400,500,1,4,200,T,,Curse_Immune-Freeze_Immune-Knockback_Immune-Long_Distance-Multi_Hit-Slow_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
437,0,3333,1500,3060,350,1,3,296.27,T,Non-Metal,Knockback-Multi_Hit-Omnistrike
437,1,3333,1500,3060,350,1,3,296.27,T,Non-Metal,Knockback-Multi_Hit-Omnistrike
437,2,3333,1515,3060,350,1,3,296.27,T,Non-Metal,Knockback-Money_Up-Multi_Hit-Omnistrike
438,0,4200,1800,2000,400,5,12,140,T,Floating-Zombie,Strong-Zombie_Killer
438,1,4200,3300,2800,400,5,12,140,T,Floating-Zombie,Strong-Zombie_Killer
439,0,4050,2000,1600,450,3,8,133.33,T,All,Freeze-Freeze_Immune-Long_Distance-Multi_Hit
439,1,4050,2700,2090,450,3,8,133.33,T,All,Freeze-Freeze_Immune-Long_Distance-Multi_Hit
439,2,4050,3000,2299,450,3,8,133.33,T,All,Freeze-Freeze_Immune-Long_Distance-Multi_Hit-Warp_Immune
440,0,1200,1040,510,350,4,9,26.67,T,Alien-Zombie,Warp_Immune-Weaken-Witch_Killer-Zombie_Killer
440,1,3900,2520,2040,450,6,12,106.67,T,Alien-Zombie,Warp_Immune-Weaken-Witch_Killer-Zombie_Killer
440,2,3900,2520,2240,450,6,12,106.67,T,Alien-Zombie,Barrier_Breaker-Dodge-Multi_Hit-Warp_Immune-Weaken-Witch_Killer-Zombie_Killer
441,0,4350,3600,800,340,5,24,100,T,Traitless,Long_Distance-Massive_Damage-Strengthen-Warp_Immune-Wave_Immune
441,1,4350,5400,1100,340,5,30,100,T,Traitless,Long_Distance-Massive_Damage-Strengthen-Warp_Immune-Wave_Immune
442,0,810,600,200,300,1,15,48,F,Traitless,Freeze-Freeze_Immune-Knockback-Knockback_Immune-Resistant-Slow_Immune-Warp_Immune-Weaken_Immune
442,1,810,800,300,300,1,15,48,F,Traitless,Freeze-Freeze_Immune-Knockback-Knockback_Immune-Resistant-Slow_Immune-Warp_Immune-Weaken_Immune
442,2,810,1000,300,300,1,15,48,F,Traitless,Freeze-Freeze_Immune-Knockback-Knockback_Immune-Resistant-Slow_Immune-Warp_Immune-Weaken_Immune
443,0,1200,360,320,460,3,10,80,F,Traitless,Long_Distance-Weaken
443,1,1200,450,400,460,3,10,80,F,Traitless,Long_Distance-Weaken
443,2,1200,450,400,460,3,10,80,F,Traitless,Long_Distance-Strong-Weaken
444,0,1500,520,630,300,2,6,66.67,T,Zombie,Knockback-Multi_Hit-Omnistrike-Resistant-Zombie_Killer
444,1,1500,660,840,300,2,6,66.67,T,Zombie,Knockback-Multi_Hit-Omnistrike-Resistant-Zombie_Killer
444,2,1500,660,1050,300,2,6,50,T,Zombie,Knockback-Multi_Hit-Omnistrike-Resistant-Zombie_Killer
445,0,750,240,200,170,1,50,50,T,Red,Massive_Damage-Strengthen-Survive-Weaken_Immune
445,1,750,300,250,170,1,50,50,T,Red,Massive_Damage-Strengthen-Survive-Weaken_Immune
445,2,750,300,300,170,1,50,50,T,Red,Massive_Damage-Strengthen-Survive-Wave_Immune-Weaken_Immune
446,0,1500,1080,144,350,3,15,37.67,F,Metal,Critical-Money_Up-Restricted_Target
446,1,1500,1350,180,350,3,15,37.67,F,Metal,Critical-Money_Up-Restricted_Target
446,2,1500,1350,180,350,3,15,37.67,F,Metal,Critical-Money_Up-Restricted_Target-Surge
447,0,1200,800,60,180,1,12,33.33,F,Alien,Massive_Damage-Resistant-Warp_Immune
447,1,1200,1000,70,180,1,12,33.33,F,Alien,Massive_Damage-Resistant-Warp_Immune
447,2,1200,1500,80,180,1,12,33.33,F,Alien,Barrier_Breaker-Massive_Damage-Resistant-Warp_Immune
448,0,4275,4880,1198,400,4,10,100,F,Dark,Insane_Damage-Multi_Hit-Resistant
448,1,4275,4880,1198,400,4,10,100,F,Dark,Insane_Damage-Multi_Hit-Resistant
448,2,4275,5580,1488,400,4,10,100,F,Dark,Colossus_Slayer-Insane_Damage-Multi_Hit-Resistant-Slow_Immune-Weaken_Immune
449,0,4830,3200,660,400,4,20,125.33,T,Floating-Red,Insane_Damage-Long_Distance
449,1,4830,3200,660,400,4,20,125.33,T,Floating-Red,Insane_Damage-Long_Distance
449,2,4830,4000,726,400,4,20,125.33,T,Floating-Red,Colossus_Slayer-Explosion_Immune-Freeze_Immune-Insane_Damage-Long_Distance
450,0,6750,15000,5000,390,2,8,166.67,T,Floating-Red,Freeze_Immune-Insane_Resistance-Slow_Immune
450,1,6750,15000,5000,390,2,8,166.67,T,Floating-Red,Freeze_Immune-Insane_Resistance-Slow_Immune
450,2,6750,18000,5000,390,2,8,166.67,T,Floating-Red,Colossus_Slayer-Freeze_Immune-Insane_Resistance-Knockback_Immune-Slow_Immune-Toxic_Immune
451,0,825,990,570,250,2,12,14.67,T,Angel,Insane_Damage-Resistant
451,1,6000,7500,3100,450,3,7,166.67,T,Angel,Insane_Damage-Resistant
452,0,105,650,8,140,1,10,14,F,Metal-Relic,Curse_Immune-Resistant
452,1,105,650,8,140,1,10,14,F,Metal-Relic,Curse_Immune-Resistant
452,2,105,650,8,140,1,10,14,F,Metal-Relic,Curse_Immune-Insane_Resistance
453,0,450,700,140,325,3,9,80,F,Zombie,Massive_Damage-Zombie_Killer
453,1,450,700,175,350,3,11,80,F,Zombie,Massive_Damage-Zombie_Killer
454,0,315,720,99,210,4,8,70,F,Zombie,Critical-Weaken-Zombie_Killer
454,1,315,720,99,210,4,8,70,F,Zombie,Critical-Weaken-Zombie_Killer
455,0,4500,4000,3600,375,2,13,133.33,T,Angel-Dark-Red,Freeze-Multi_Hit-Wave-Wave_Immune
455,1,4500,4000,3600,375,2,13,133.33,T,Angel-Dark-Red,Freeze-Multi_Hit-Wave-Wave_Immune
456,0,4200,5400,1700,350,4,8,120,T,Alien-Dark-Zombie,Resistant-Wave_Immune-Zombie_Killer
456,1,4200,7200,2100,350,4,8,120,T,Alien-Dark-Zombie,Resistant-Wave_Immune-Zombie_Killer
456,2,4200,7200,2100,350,4,8,120,T,Alien-Dark-Zombie,Freeze_Immune-Resistant-Soulstrike-Wave_Immune-Zombie_Killer
457,0,540,750,130,170,3,10,17.67,F,Dark,Strong
457,1,540,750,130,170,3,10,17.67,F,Dark,Strong
458,0,600,660,120,275,3,10,21.33,F,,Wave_Immune
458,1,600,660,120,275,3,10,21.33,F,,Long_Distance-Wave_Immune
459,0,570,900,200,190,3,12,16.67,F,Angel,Freeze
459,1,570,900,200,190,3,12,16.67,F,Angel,Freeze
460,0,1170,1200,660,300,4,8,25.33,T,Dark,Strengthen-Weaken
460,1,1170,1200,660,300,4,8,25.33,T,Zombie,Strengthen-Weaken-Zombie_Killer
461,0,4500,500,150,140,5,4,333.33,F,,
461,1,4500,3000,2500,300,5,20,133.33,T,,Freeze_Immune-Knockback_Immune-Omnistrike-Slow_Immune-Warp_Immune-Wave_Immune-Weaken_Immune
462,0,3750,1600,1000,575,1,7,160,T,Traitless,Freeze-Omnistrike
462,1,3750,1600,1000,575,1,7,160,T,Traitless,Freeze-Omnistrike
462,2,3750,2000,2000,575,1,7,160,T,Relic-Traitless,Curse_Immune-Freeze-Omnistrike-Surge_Immune
463,0,4650,9000,1800,400,1,1,183.33,T,Zombie,Insane_Damage-Omnistrike-Resistant-Wave_Shield-Zombie_Killer
463,1,4650,9000,1800,400,1,1,183.33,T,Zombie,Insane_Damage-Omnistrike-Resistant-Wave_Shield-Zombie_Killer
464,0,3900,3600,2100,350,2,15,113.33,T,Traitless,Curse_Immune-Resistant-Warp_Immune
464,1,3900,4800,2400,350,2,15,113.33,T,Traitless,Curse_Immune-Resistant-Warp_Immune
464,2,3900,5800,2400,350,2,15,80,T,Relic-Traitless,Behemoth_Slayer-Colossus_Slayer-Curse_Immune-Resistant-Warp_Immune
465,0,600,500,125,250,3,8,26.67,F,Red,Weaken
465,1,600,500,125,250,3,8,26.67,F,Red,Weaken
466,0,4950,3600,2000,455,3,10,160.0,T,Traitless,Insane_Damage-Long_Distance-Weaken_Immune
466,1,4950,4500,2500,455,3,10,160.0,T,Traitless,Insane_Damage-Long_Distance-Weaken_Immune
467,0,4800,1200,1800,425,5,9,166.67,T,All,Freeze_Immune-Knockback_Immune-Resistant-Slow_Immune-Weaken-Weaken_Immune
467,1,4800,1500,2400,425,5,9,166.67,T,All,Freeze_Immune-Knockback_Immune-Resistant-Slow_Immune-Weaken-Weaken_Immune
467,2,4800,1800,2400,425,5,9,166.67,T,All,Freeze_Immune-Knockback_Immune-Resistant-Slow_Immune-Weaken-Weaken_Immune
468,0,1200,1200,1000,325,4,6,33.33,T,Alien-Dark-Floating,Freeze
468,1,1200,1200,1000,325,4,12,33.33,T,Alien-Dark-Floating,Freeze
468,2,3600,3000,1800,400,4,18,100,T,Alien-Dark-Floating,Freeze-Strong
469,0,4200,1800,1200,550,3,4,133.33,T,Angel,Long_Distance-Slow-Slow_Immune
469,1,4200,2400,1600,550,3,4,133.33,T,Angel,Long_Distance-Slow-Slow_Immune
469,2,4200,3000,1600,550,5,7,133.33,T,Angel,Long_Distance-Slow-Slow_Immune
470,0,4050,1400,1980,370,4,14,93.33,T,Red,Massive_Damage-Wave_Immune
470,1,4050,1680,2310,370,4,28,93.33,T,Red,Massive_Damage-Wave_Immune
471,0,4500,6000,9000,360,2,4,83.33,F,Floating,Slow_Immune-Strong-Warp_Immune
471,1,4500,6000,9000,360,2,4,83.33,F,Alien,Slow_Immune-Strong-Warp_Immune
471,2,4500,6000,9000,360,2,4,83.33,F,Relic,Curse_Immune-Slow_Immune-Strong
472,0,1485,1200,975,225,4,9,37.33,T,Zombie,Massive_Damage-Multi_Hit-Omnistrike-Zombie_Killer
472,1,1485,1500,1275,225,4,9,37.33,T,Zombie,Massive_Damage-Multi_Hit-Omnistrike-Zombie_Killer
472,2,1485,1950,1275,275,4,9,37.33,T,Zombie,Massive_Damage-Multi_Hit-Omnistrike-Zombie_Killer
473,0,900,400,160,250,3,35,40.0,T,Alien-Zombie,Massive_Damage-Zombie_Killer
473,1,900,450,200,250,3,35,40.0,T,Alien-Zombie,Massive_Damage-Zombie_Killer
473,2,900,500,240,250,3,35,40.0,T,Alien-Zombie,Massive_Damage-Zombie_Killer
474,0,600,240,45,400,3,8,33.33,F,Red,Weaken
474,1,600,300,50,400,3,8,33.33,F,Dark-Red,Weaken
474,2,600,360,55,400,3,8,33.33,F,Dark-Red-Zombie,Weaken-Zombie_Killer
475,0,1230,1280,370,250,3,8,33.0,T,Dark,Strong
475,1,1230,1280,370,250,3,8,33.0,T,Dark,Strong
476,0,1260,1250,545,250,3,10,32.33,T,Angel,Strong
476,1,1260,1250,545,250,3,10,32.33,T,Angel,Strong
477,0,1245,1340,870,250,3,6,32.67,T,Alien,Strong
477,1,1245,1340,870,250,3,6,32.67,T,Alien,Strong
478,0,1110,1250,500,330,3,32,23.33,T,Alien,Barrier_Breaker-Insane_Resistance-Slow_Immune-Warp_Immune-Weaken
478,1,3675,8000,1835,375,3,30,83.33,T,Alien,Barrier_Breaker-Insane_Resistance-Slow_Immune-Warp_Immune-Weaken
479,0,150,1000,1,140,1000,9,14.8,F,,
479,1,150,1000,1,140,1000,9,14.8,F,,
479,2,150,1500,1,140,1500,9,14.8,F,,Behemoth_Slayer
480,0,990,1000,320,160,2,15,75,F,,
480,1,990,1300,420,160,2,15,75,T,,
481,0,5400,11000,2710,400,3,8,176.67,T,Alien-Dark,Insane_Resistance
481,1,5400,11000,2710,400,3,8,176.67,T,Alien-Dark,Insane_Damage
482,0,4200,1600,2250,440,6,8,120,T,Alien-Angel,Slow-Weaken
482,1,4200,2000,2750,440,6,8,120,T,Alien-Angel,Slow-Weaken
482,2,4200,2000,2750,440,6,8,120,T,Alien-Angel-Floating,Slow-Weaken
483,0,420,500,70,190,2,25,13,T,Alien,Resistant
483,1,420,500,70,190,2,25,13,T,Alien,Resistant
484,0,4200,2100,1450,345,2,32,60,T,,Wave-Wave_Immune
484,1,4200,2100,1450,345,2,32,60,T,,Wave-Wave_Immune
485,0,3600,1800,1200,410,3,10,70,T,Alien-Angel-Zombie,Weaken-Zombie_Killer
485,1,3600,2400,1600,410,3,10,70,T,Alien-Angel-Zombie,Weaken-Zombie_Killer
486,0,720,1170,100,275,3,10,40.0,F,,Wave
486,1,720,1560,125,275,3,10,40.0,F,,Wave
487,0,4575,3600,1920,450,4,13,153.33,T,Floating,Eva_Killer-Freeze-Knockback-Long_Distance-Multi_Hit-Weaken
487,1,4575,3600,1920,450,4,13,153.33,T,Floating,Eva_Killer-Freeze-Knockback-Long_Distance-Multi_Hit-Weaken
488,0,5025,4000,1800,400,5,10,186.67,T,Angel-Zombie,Massive_Damage-Zombie_Killer
488,1,5025,4000,1800,400,5,10,186.67,T,Angel-Zombie,Massive_Damage-Zombie_Killer
488,2,5025,4800,1800,400,5,12,186.67,T,Angel-Zombie,Massive_Damage-Slow_Immune-Zombie_Killer
489,0,1155,1650,980,300,3,10,30.67,T,Alien,Barrier_Breaker-Slow-Slow_Immune
489,1,1155,1650,980,300,3,10,30.67,T,Alien,Barrier_Breaker-Slow-Slow_Immune
490,0,1125,1600,1200,300,3,9,28.67,T,Alien,Warp_Immune-Weaken-Weaken_Immune
490,1,1125,1600,1200,300,3,9,28.67,T,Alien,Warp_Immune-Weaken-Weaken_Immune
491,0,1185,2700,300,180,2,8,26.67,T,Dark,Eva_Killer-Knockback_Immune-Resistant-Weaken
491,1,1185,2700,300,180,2,8,26.67,T,Dark,Eva_Killer-Knockback_Immune-Resistant-Weaken
492,0,450,600,200,150,1,30,28.0,F,Red,Knockback
492,1,450,600,200,150,1,30,28.0,F,Dark-Red,Knockback
492,2,450,600,200,150,1,30,28.0,F,Angel-Dark-Red,Knockback
493,0,4470,4000,2790,400,2,8,132,T,All,Insane_Damage-Long_Distance-Multi_Hit
493,1,4470,4000,2790,400,2,8,132,T,All,Insane_Damage-Long_Distance-Multi_Hit
494,0,3720,1620,1290,375,3,7,74.67,T,Dark-Metal-Red,Freeze
494,1,3720,2300,1750,375,3,7,74.67,T,Dark-Metal-Red,Freeze
495,0,540,675,140,190,3,14,12.67,F,Red,Dodge
495,1,540,900,190,190,3,14,12.67,F,Red,Dodge
495,2,540,1200,190,190,3,18,12.67,F,Red,Dodge
496,0,5250,2400,1200,440,2,5,146.67,T,Dark-Zombie,Savage_Blow-Slow-Zombie_Killer
496,1,5250,3200,1500,440,2,5,146.67,T,Dark-Zombie,Savage_Blow-Slow-Zombie_Killer
496,2,5250,6400,1500,440,2,5,146.67,T,Dark-Zombie,Savage_Blow-Slow-Zombie_Killer
497,0,120,150,8,150,3,5,6.67,F,,
497,1,120,150,8,150,3,5,6.67,F,,
498,0,1200,1700,150,160,2,7,40,F,,Critical-Wave
498,1,1200,2300,200,160,2,7,40,F,,Critical-Wave
499,0,1125,1550,375,160,3,9,37.33,F,,Barrier_Breaker-Wave
499,1,1125,2100,500,160,3,9,37.33,F,,Barrier_Breaker-Wave
