ID,Form,Cost,Health,Damage,Range,KBCount,Speed,Cooldown,HasArea,Traits,Abilities
625,2,4500,1800,1200,700,1,4,333.33,T,,Barrier_Breaker-Mini_Surge-Shield_Pierce-Surge_Immune
626,0,750,450,12,140,5,30,9,F,Red,Freeze_Immune-Strong
626,1,750,450,12,140,5,30,9,F,Red,Freeze_Immune-Strong
627,0,975,450,215,170,2,10,8.33,T,,Knockback_Immune
627,1,975,450,215,170,2,10,8.33,T,,Knockback_Immune
628,0,1500,800,250,400,3,10,19,F,Dark,Massive_Damage
628,1,1500,800,250,400,3,10,19,F,Dark,Massive_Damage
629,0,90,100,8,140,3,18,5,F,Aku-Dark,Dodge
629,1,90,100,8,140,3,18,5,F,Aku-Dark,Dodge
629,2,90,200,8,140,3,18,5,F,Aku-Dark-Relic,Curse_Immune-Dodge
630,0,510,300,145,330,1,10,17.33,F,Relic,Curse_Immune-Strong
630,1,510,380,225,330,1,10,17.33,F,Relic,Curse_Immune-Strong-Surge_Immune-Wave_Immune
631,0,990,1250,360,150,2,10,23.33,T,Aku-Alien,Multi_Hit-Warp_Immune-Weaken
631,1,2850,3060,1500,340,2,10,106.67,T,Aku-Alien,Barrier_Breaker-Multi_Hit-Resistant-Warp_Immune-Weaken
631,2,2850,6120,1500,340,2,10,106.67,T,Aku-Alien,Barrier_Breaker-Multi_Hit-Resistant-Warp_Immune-Wave_Shield-Weaken
632,0,3450,4100,1580,475,3,3,188.67,T,Aku-Angel-Zombie,Massive_Damage-Slow_Immune-Zombie_Killer
632,1,3450,4100,1580,475,3,3,188.67,T,Aku-Angel-Zombie,Massive_Damage-Slow_Immune-Zombie_Killer
632,2,3450,4100,2080,475,3,3,188.67,T,Aku-Angel-Zombie,Freeze_Immune-Massive_Damage-Slow_Immune-Zombie_Killer
633,0,840,680,300,250,3,4,15.33,T,Aku-Angel,Curse-Knockback-Mini_Wave
633,1,4350,3400,995,400,4,20,120,T,Aku-Angel,Curse-Knockback-Mini_Wave-Surge_Immune
633,2,4350,4500,1300,400,4,20,120,T,Aku-Angel,Curse-Knockback-Mini_Wave-Surge_Immune
634,0,5325,2600,2060,460,3,15,160,T,Aku-Alien,Freeze-Multi_Hit-Shield_Pierce
634,1,5325,2600,2060,460,3,15,160,T,Aku-Alien,Multi_Hit-Strong-Wave_Immune
634,2,5325,2600,2060,460,3,15,160,T,Aku,Freeze_Immune-Massive_Damage-Multi_Hit-Shield_Pierce
635,0,600,400,6,350,3,9,33,F,,Critical-Money_Up
635,1,600,400,6,350,3,9,33,F,,Critical-Money_Up
636,0,210,500,2,110,1,14,13,T,Traitless,Resistant
636,1,210,500,2,110,1,14,13,T,Traitless,Resistant
636,2,210,500,2,110,1,18,13,T,Traitless,Insane_Resistance
637,0,510,500,60,250,3,9,26.67,F,Red,Freeze
637,1,510,500,60,250,3,9,26.67,F,Red,Freeze
638,0,570,540,80,210,3,8,24.67,F,Dark,Mini_Wave-Slow
638,1,570,540,80,210,3,8,24.67,F,Dark,Mini_Wave-Slow
639,0,495,490,90,250,3,10,26.0,F,Angel,Freeze-Multi_Hit
639,1,495,490,90,250,3,10,26.0,F,Angel,Freeze-Multi_Hit
640,0,525,420,55,300,3,10,28.67,F,Metal,Freeze
640,1,525,420,55,300,3,10,28.67,F,Metal,Freeze
641,0,3150,2800,750,300,2,20,54.67,T,All,Freeze_Immune-Knockback_Immune-Massive_Damage-Multi_Hit-Omnistrike-Slow_Immune-Strengthen-Wave_Immune-Weaken_Immune
641,1,3150,3500,900,300,2,20,54.67,T,All,Freeze_Immune-Knockback_Immune-Massive_Damage-Multi_Hit-Omnistrike-Slow_Immune-Strengthen-Wave_Immune-Weaken_Immune
642,0,4650,1850,1180,550,3,7,126.67,T,Aku-Floating,Long_Distance-Strong-Surge-Surge_Immune
642,1,4650,2250,1480,550,3,7,126.67,T,Aku-Floating,Long_Distance-Strong-Surge-Surge_Immune
642,2,4650,2450,1480,550,3,7,126.67,T,Aku-Floating,Long_Distance-Strong-Surge-Surge_Immune
643,0,2400,700,420,250,10,38,28.33,T,Relic,Curse_Immune-Massive_Damage-Omnistrike
643,1,2400,700,470,250,10,38,28.33,T,Relic,Curse_Immune-Massive_Damage-Omnistrike
643,2,2400,850,570,250,10,38,28.33,T,Relic,Colossus_Slayer-Curse_Immune-Massive_Damage-Omnistrike
644,0,5925,5700,2000,445,2,7,153.33,T,Traitless,Freeze
644,1,5925,5700,2000,445,2,7,153.33,T,Dark,Freeze
644,2,5925,5700,2000,445,2,7,153.33,T,Relic,Curse_Immune-Freeze
645,0,300,400,25,150,1,14,7,F,Traitless,Curse-Freeze_Immune-Knockback_Immune-Slow_Immune-Strong
645,1,300,400,25,150,1,14,7,F,Traitless,Curse-Freeze_Immune-Knockback_Immune-Slow_Immune-Strong
645,2,300,600,25,150,1,14,7,F,Traitless,Curse-Freeze_Immune-Knockback_Immune-Mini_Wave-Slow_Immune-Strong
646,0,975,300,140,170,4,10,20,T,Red,Dodge-Massive_Damage
646,1,975,300,140,170,4,10,20,T,Red,Dodge-Massive_Damage
647,0,3000,1800,1050,430,4,8,70,T,Alien-Red,Colossus_Slayer-Freeze_Immune-Slow-Weaken_Immune
647,1,3000,2100,1250,430,4,8,70,T,Alien-Red,Colossus_Slayer-Freeze_Immune-Savage_Blow-Slow-Weaken_Immune
647,2,3000,2100,1250,430,4,8,70,T,Alien-Red,Colossus_Slayer-Freeze_Immune-Savage_Blow-Slow-Strong-Weaken_Immune
648,0,3000,3900,2250,180,3,13,37,F,All,Freeze-Knockback-Slow-Weaken
648,1,3000,3900,2250,180,3,13,37,F,All,Freeze-Knockback-Slow-Weaken
649,0,5325,3000,850,450,4,9,153.33,T,Dark-Floating,Colossus_Slayer-Freeze-Freeze_Immune-Massive_Damage-Slow_Immune
649,1,5325,3600,1150,450,4,9,153.33,T,Dark-Floating,Colossus_Slayer-Freeze-Freeze_Immune-Massive_Damage-Slow_Immune
649,2,5325,4000,1350,450,4,9,153.33,T,Dark-Floating,Colossus_Slayer-Freeze-Freeze_Immune-Massive_Damage-Slow_Immune
650,0,900,600,300,200,3,9,16.67,T,Traitless,Massive_Damage
650,1,900,600,300,200,3,9,16.67,T,Traitless,Massive_Damage
651,0,750,500,12,140,5,28,9,F,Dark,Strong
651,1,750,500,12,140,5,28,9,F,Dark,Strong
652,0,150,250,2,110,1,7,8,T,Red,Resistant
652,1,150,250,2,110,1,7,8,T,Red,Resistant
653,0,4500,4200,5040,300,2,16,130,T,Relic,Curse_Immune-Long_Distance-Multi_Hit-Strong-Surge_Immune-Wave_Immune-Weaken
653,1,4500,4200,5040,300,2,16,130,T,Relic,Curse_Immune-Long_Distance-Multi_Hit-Strong-Surge_Immune-Wave_Immune-Weaken
653,2,4500,5000,5040,300,2,16,130,T,Relic,Behemoth_Slayer-Colossus_Slayer-Curse_Immune-Long_Distance-Multi_Hit-Strong-Surge_Immune-Wave_Immune-Weaken
654,0,600,1260,270,350,3,10,37.6,F,,Surge
654,1,600,1260,270,350,3,10,37.6,F,,Surge
654,2,600,1260,270,350,3,10,37.6,F,,Surge
655,0,1125,1210,720,250,3,12,26,T,Alien-Zombie,Colossus_Slayer-Multi_Hit-Omnistrike-Slow-Slow_Immune-Warp_Immune-Zombie_Killer
655,1,3630,2920,1920,350,3,12,88.67,T,Alien-Zombie,Barrier_Breaker-Colossus_Slayer-Multi_Hit-Omnistrike-Resistant-Slow-Slow_Immune-Warp_Immune-Zombie_Killer
655,2,3630,4380,2000,350,3,12,88.67,T,Alien-Zombie,Barrier_Breaker-Colossus_Slayer-Multi_Hit-Omnistrike-Resistant-Slow-Slow_Immune-Toxic_Immune-Warp_Immune-Zombie_Killer
656,0,180,100,2,100,1,5,6.67,F,,
656,1,180,100,2,100,1,5,6.67,F,Traitless,Resistant
656,2,135,320,3,120,1,4,8,F,Traitless,Behemoth_Slayer-Resistant
657,0,3150,3200,840,300,2,20,61.33,T,Traitless,Freeze_Immune-Knockback_Immune-Massive_Damage-Multi_Hit-Omnistrike-Slow_Immune-Strengthen-Surge_Immune-Wave_Immune-Weaken_Immune-Zombie_Killer
657,1,3150,4500,1020,300,2,20,61.33,T,Traitless,Barrier_Breaker-Colossus_Slayer-Curse_Immune-Freeze_Immune-Knockback_Immune-Massive_Damage-Multi_Hit-Omnistrike-Shield_Pierce-Slow_Immune-Strengthen-Surge_Immune-Toxic_Immune-Warp_Immune-Wave_Immune-Weaken_Immune-Zombie_Killer
658,0,180,100,2,100,1,5,6.67,F,,
658,1,180,100,2,100,1,5,6.67,F,Red,Massive_Damage
658,2,690,880,415,250,2,25,15.33,T,Red,Behemoth_Slayer-Long_Distance-Massive_Damage
659,0,180,100,2,100,1,5,6.67,F,,
659,1,180,100,2,100,1,5,6.67,F,Alien,Strong
659,2,930,690,260,310,3,10,14.67,T,Alien,Behemoth_Slayer-Slow_Immune-Strong
660,0,6000,3300,1600,510,7,5,160,T,Angel-Floating,Colossus_Slayer-Knockback_Immune-Long_Distance-Slow
660,1,6000,4000,2000,510,7,5,160,T,Angel-Floating,Colossus_Slayer-Knockback_Immune-Long_Distance-Savage_Blow-Slow
660,2,6000,4500,2000,510,7,8,160,T,Angel-Floating,Colossus_Slayer-Knockback_Immune-Long_Distance-Savage_Blow-Slow
661,0,4050,2300,1900,450,3,8,133.33,T,All,Curse-Long_Distance-Mini_Wave-Multi_Hit-Slow-Weaken
661,1,4050,3000,2090,450,3,8,133.33,T,All,Curse-Long_Distance-Mini_Wave-Multi_Hit-Slow-Weaken
662,0,750,1300,35,140,5,40,13,F,Aku-Dark,Curse
662,1,750,1300,35,140,5,40,13,F,Aku-Dark,Curse
662,2,750,1300,35,140,2,40,13,F,Aku-Dark,Curse
663,0,180,100,2,100,1,5,6.67,F,,
663,1,180,100,2,100,1,5,6.67,F,Dark,Resistant
663,2,510,840,180,250,1,8,15,F,Dark,Behemoth_Slayer-Resistant-Toxic_Immune
664,0,180,100,2,100,1,5,6.67,F,,
664,1,180,100,2,100,1,5,6.67,F,Floating,Weaken
664,2,780,910,75,320,1,22,17.33,T,Floating,Behemoth_Slayer-Long_Distance-Surge_Immune-Weaken
665,0,180,100,2,100,1,5,6.67,F,,
665,1,180,100,2,100,1,5,6.67,F,Aku,Freeze
665,2,525,660,120,220,3,20,16.67,F,Aku,Behemoth_Slayer-Freeze
666,0,3900,2600,1350,350,3,11,93.33,T,Alien-Traitless,Barrier_Breaker-Dodge-Strong-Warp_Immune
666,1,3900,3100,1750,350,3,11,93.33,T,Alien-Traitless,Barrier_Breaker-Dodge-Strong-Warp_Immune
667,0,975,780,310,205,4,10,12.33,T,Traitless,Massive_Damage-Mini_Wave-Surge_Immune-Wave_Immune
667,1,975,780,380,205,4,10,12.33,T,Traitless,Massive_Damage-Mini_Wave-Surge_Immune-Wave_Immune
667,2,975,780,380,205,4,10,12.33,T,Traitless,Massive_Damage-Mini_Wave-Slow-Surge_Immune-Wave_Immune
668,0,3600,2000,840,400,6,15,90,T,Angel-Red,Colossus_Slayer-Knockback-Strong-Wave_Immune-Weaken_Immune
668,1,3600,2400,1020,400,6,15,90,T,Angel-Red,Colossus_Slayer-Knockback-Strengthen-Strong-Wave_Immune-Weaken_Immune
668,2,3600,3100,1020,400,6,15,90,T,Angel-Red,Colossus_Slayer-Knockback-Strengthen-Strong-Wave_Immune-Weaken_Immune
669,0,180,100,2,100,1,5,6.67,F,,
669,1,180,100,2,100,1,5,6.67,F,Aku,Strong
669,2,330,1170,375,140,1,8,13,F,Aku,Strong-Surge_Immune
670,0,180,100,2,100,1,5,6.67,F,,
670,1,180,100,2,100,1,5,6.67,F,Alien-Red,Weaken
670,2,450,750,66,210,1,10,13.67,T,Alien-Red,Behemoth_Slayer-Weaken
671,0,4200,2700,1980,500,3,18,133.33,T,Angel-Dark,Freeze-Long_Distance-Wave_Immune
671,1,4200,2700,1980,500,3,18,133.33,T,Angel-Dark,Freeze-Long_Distance-Surge_Immune
672,0,1200,1500,660,300,3,9,33.33,T,Aku-Traitless,Massive_Damage
672,1,1200,1500,660,300,3,9,33.33,T,Aku-Traitless,Massive_Damage
673,0,1,1,1,1,1,0,666.6,F,,
674,0,4500,4400,2250,400,4,5,153.33,T,Dark-Zombie,Colossus_Slayer-Curse-Long_Distance-Multi_Hit-Slow-Toxic_Immune-Zombie_Killer
674,1,4500,4400,2250,400,4,5,153.33,T,Dark-Zombie,Colossus_Slayer-Curse-Long_Distance-Multi_Hit-Slow-Toxic_Immune-Zombie_Killer
674,2,4500,4400,3000,400,4,5,153.33,T,Dark-Zombie,Colossus_Slayer-Curse-Long_Distance-Multi_Hit-Resistant-Slow-Toxic_Immune-Zombie_Killer
675,0,180,100,2,100,1,5,6.67,F,,
675,1,180,100,2,100,1,5,6.67,F,Alien,Knockback
675,2,675,860,110,300,2,13,18.67,T,Alien,Behemoth_Slayer-Knockback-Long_Distance-Multi_Hit-Slow_Immune
676,0,180,100,2,100,1,5,6.67,F,,
676,1,180,100,2,100,1,5,6.67,F,Angel,Massive_Damage
676,2,660,790,380,290,3,12,18.67,T,Angel,Behemoth_Slayer-Massive_Damage-Wave_Immune
677,0,675,2500,500,150,2,7,25.33,T,,Knockback_Immune-Slow_Immune
677,1,675,2500,500,150,2,7,25.33,T,,Knockback_Immune-Slow_Immune
678,0,600,600,540,250,3,16,25.33,T,Red-Traitless,Strong
678,1,600,600,540,250,3,16,25.33,T,Red-Traitless,Strong
679,0,540,480,120,450,3,6,36,T,Dark,Long_Distance-Slow
679,1,540,480,120,450,3,6,36,T,Dark,Long_Distance-Slow
680,0,3975,4800,1350,250,4,20,100,T,All,Massive_Damage-Multi_Hit-Omnistrike
680,1,3975,4800,1350,250,4,20,100,T,All,Massive_Damage-Multi_Hit-Omnistrike
681,0,4800,4000,1100,400,3,22,133.33,T,All,Savage_Blow-Shield_Pierce-Strong
681,1,4800,4000,1100,400,3,22,133.33,T,All,Savage_Blow-Shield_Pierce-Strong
682,0,4680,3100,900,380,3,13,123.33,T,All,Colossus_Slayer-Long_Distance-Multi_Hit-Strong-Toxic_Immune-Weaken
682,1,4680,4000,1200,380,3,13,123.33,T,All,Colossus_Slayer-Long_Distance-Multi_Hit-Strong-Toxic_Immune-Weaken
682,2,4680,5200,1600,380,3,13,123.33,T,All,Colossus_Slayer-Long_Distance-Multi_Hit-Strong-Toxic_Immune-Weaken-Zombie_Killer
683,0,3075,1350,1650,170,5,70,60,T,Floating,Massive_Damage-Multi_Hit-Survive
683,1,3075,1700,2062,170,5,70,60,T,Floating,Massive_Damage-Multi_Hit-Survive
683,2,3075,1700,2365,170,5,80,60,T,Floating,Massive_Damage-Multi_Hit-Survive
684,0,735,2210,569,150,3,12,17,F,Zombie,Strong-Zombie_Killer
684,1,735,2210,569,150,3,12,17,F,Zombie,Strong-Zombie_Killer
684,2,735,2210,569,150,3,12,17,F,Zombie,Curse-Strong-Toxic_Immune-Zombie_Killer
685,0,180,100,2,100,1,5,6.67,F,,
685,1,180,100,2,100,1,5,6.67,F,All,Knockback
685,2,750,100,3000,120,1,25,27.33,F,All,Barrier_Breaker-Knockback-Shield_Pierce
686,0,5025,2700,1500,430,4,15,86.67,T,All,Colossus_Slayer-Curse_Immune-Freeze_Immune-Knockback_Immune-Long_Distance-Multi_Hit-Slow_Immune-Strong-Toxic_Immune-Warp_Immune-Weaken_Immune
686,1,5025,3100,1800,430,4,15,86.67,T,All,Colossus_Slayer-Curse_Immune-Freeze_Immune-Knockback_Immune-Long_Distance-Multi_Hit-Slow_Immune-Strong-Toxic_Immune-Warp_Immune-Weaken_Immune
687,0,3000,1950,1150,430,4,8,70,T,Alien-Dark,Colossus_Slayer-Knockback-Slow_Immune-Strong
687,1,3000,2250,1350,430,4,8,70,T,Alien-Dark,Colossus_Slayer-Knockback-Slow_Immune-Strong
688,0,1500,1620,720,400,3,10,25.67,F,,
688,1,1500,1620,720,400,3,10,25.67,F,,
688,2,1500,1620,720,400,3,10,25.67,F,,Freeze_Immune-Wave_Immune
689,0,750,10,10,600,1,0,166.67,F,All,Knockback-Shockwave_Immune
689,1,750,10,10,600,1,0,166.67,F,All,Knockback-Shockwave_Immune
690,0,870,700,750,350,3,25,22,T,All,Long_Distance-Massive_Damage-Multi_Hit
690,1,5100,2600,1800,600,5,30,146.67,T,All,Long_Distance-Massive_Damage-Multi_Hit-Surge_Immune-Wave_Immune
691,0,180,100,2,100,1,5,6.67,F,,
691,1,180,100,2,100,1,5,6.67,F,Relic,Massive_Damage-Resistant
691,2,4950,3100,3200,400,3,4,140,T,Relic,Behemoth_Slayer-Curse_Immune-Long_Distance-Massive_Damage-Multi_Hit-Resistant-Surge_Immune-Warp_Immune-Weaken_Immune
692,0,675,1110,450,150,8,40,21.33,T,Angel-Traitless,Massive_Damage-Surge_Immune
692,1,3450,2400,1100,150,8,50,70,T,Angel-Traitless,Massive_Damage-Omnistrike-Surge_Immune
692,2,3450,2400,1650,150,8,60,70,T,Angel-Traitless,Freeze_Immune-Massive_Damage-Omnistrike-Surge_Immune
693,0,4410,2800,1800,360,6,15,106.67,T,Aku-Red,Freeze-Shield_Pierce-Surge_Immune-Wave
693,1,4410,2800,1800,360,6,15,106.67,T,Aku-Dark,Freeze-Shield_Pierce-Surge_Immune-Wave
694,0,1950,3200,689,150,1,10,31,T,,Savage_Blow
694,1,1950,3200,689,150,1,10,31,T,,Savage_Blow
694,2,1950,3200,689,150,1,10,31,T,,Knockback_Immune-Savage_Blow-Slow_Immune-Surge_Immune-Weaken_Immune
695,0,7500,400,2,110,1,8,8,T,,
695,1,7500,400,2,110,1,8,8,T,,
696,0,690,860,175,250,3,8,16,F,Dark-Red,Slow
696,1,690,860,175,250,3,8,16,F,Dark-Red,Slow
697,0,180,100,2,100,1,5,6.67,F,,
697,1,180,100,2,100,1,5,6.67,F,Zombie,Massive_Damage
697,2,1050,1200,540,200,4,12,22.33,T,Zombie,Behemoth_Slayer-Massive_Damage-Mini_Wave-Soulstrike-Zombie_Killer
698,0,3150,7000,1500,250,1,30,86.67,F,Alien-Angel,Knockback-Multi_Hit-Weaken_Immune
698,1,3150,7000,1500,250,1,30,86.67,F,Alien-Zombie,Freeze_Immune-Knockback-Multi_Hit
698,2,3150,7000,1500,250,1,30,86.67,F,Aku-Alien,Knockback-Multi_Hit-Surge_Immune
699,0,3600,2000,1460,470,3,20,93.33,T,Traitless,Long_Distance-Slow-Wave_Immune
699,1,3600,2300,1860,470,3,20,93.33,T,Traitless,Long_Distance-Slow-Wave_Immune
